iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,2,970,-544194.7753517422,0,0,485.0,882,88
1,61,970,-514397.29061962443,241,59,15.901639344262295,784,1
2,126,970,-500922.9636041352,203,88,7.698412698412699,755,1
3,139,970,-494790.6259511117,201,74,6.9784172661870505,732,1
4,131,970,-491518.5156294546,186,60,7.404580152671755,722,1
5,135,970,-486978.65777849936,183,63,7.185185185185185,696,1
6,146,970,-484923.45690856344,190,70,6.6438356164383565,682,1
7,149,970,-481098.12801901845,217,65,6.510067114093959,654,1
8,167,970,-477908.81330374395,219,76,5.808383233532934,640,1
9,164,970,-475915.60351973085,214,60,5.914634146341464,630,1
10,154,970,-475566.0509765334,232,54,6.298701298701299,605,1
11,165,970,-473730.36512118,233,61,5.878787878787879,591,1
12,159,970,-471330.06272159,227,45,6.10062893081761,574,1
13,157,970,-471710.61309227796,233,56,6.178343949044586,564,1
14,163,970,-471095.77026636264,233,52,5.950920245398773,559,1
15,162,970,-469534.60405032546,238,57,5.987654320987654,553,1
16,166,970,-469036.42858786834,239,61,5.843373493975903,555,1
17,166,970,-468532.73819264513,243,52,5.843373493975903,539,1
18,169,970,-468449.59221312986,255,63,5.739644970414201,524,1
19,165,970,-467641.5229811346,263,49,5.878787878787879,512,1
20,173,970,-465881.46502256143,263,56,5.606936416184971,501,1
21,179,970,-465759.88384521916,267,51,5.418994413407821,497,1
22,164,970,-466039.90401847335,282,53,5.914634146341464,482,1
23,164,970,-466625.38219236676,280,44,5.914634146341464,485,1
24,171,970,-464727.17182854173,283,50,5.6725146198830405,455,1
25,178,970,-464120.8753367571,301,49,5.449438202247191,456,1
26,176,970,-463999.87913388823,295,44,5.511363636363637,437,1
27,176,970,-464305.070294302,288,43,5.511363636363637,432,1
28,178,970,-463116.50556163007,307,52,5.449438202247191,429,1
29,181,970,-461996.1291108489,303,46,5.359116022099448,426,1
30,180,970,-462283.33171719126,289,46,5.388888888888889,427,1
31,181,970,-461116.5870922847,308,45,5.359116022099448,416,1
32,178,970,-461395.6309826159,309,50,5.449438202247191,404,1
33,184,970,-460145.6480144921,329,51,5.271739130434782,405,1
34,187,970,-460751.5269537134,331,44,5.18716577540107,404,1
35,180,970,-460203.1179382249,300,42,5.388888888888889,405,1
36,194,970,-460272.53300159145,303,56,5.0,401,1
37,191,970,-459405.1167211486,309,40,5.0785340314136125,381,1
38,193,970,-459983.9594968269,312,46,5.025906735751295,377,1
39,193,970,-459611.19888284855,307,49,5.025906735751295,391,1
40,185,970,-459340.1749280661,308,43,5.243243243243243,370,1
41,183,970,-459882.9784426329,323,42,5.300546448087432,361,1
42,185,970,-458296.90004547057,334,44,5.243243243243243,355,1
43,205,970,-457438.6908313963,346,55,4.7317073170731705,357,1
44,203,970,-457441.59123348043,315,51,4.778325123152709,359,1
45,198,970,-456683.83331868186,336,47,4.898989898989899,357,1
46,200,970,-456614.85108338343,320,50,4.85,357,1
47,203,970,-456454.21435406303,324,45,4.778325123152709,344,1
48,196,970,-457529.46074543754,335,39,4.948979591836735,353,1
49,194,970,-456353.6509717914,308,35,5.0,333,1
50,200,970,-455536.5978083183,335,47,4.85,333,1
51,207,970,-455812.12507427187,320,54,4.685990338164252,345,1
52,199,970,-456006.4818206058,318,48,4.874371859296482,338,1
53,212,970,-454326.84283379134,319,63,4.5754716981132075,324,1
54,208,970,-453763.3302267163,327,47,4.663461538461538,319,1
55,209,970,-453529.20831638254,331,50,4.641148325358851,317,1
56,202,970,-455193.9273628257,323,46,4.801980198019802,315,1
57,202,970,-453520.12296145177,323,44,4.801980198019802,326,1
58,192,970,-454516.64916946227,302,39,5.052083333333333,313,1
59,203,970,-453544.0108667707,338,45,4.778325123152709,310,1
60,215,970,-453238.18991341593,337,48,4.511627906976744,317,1
61,209,970,-453609.12531055673,320,42,4.641148325358851,314,1
62,220,970,-451276.47581414407,332,60,4.409090909090909,298,1
63,210,970,-451536.8100883703,344,43,4.619047619047619,295,1
64,207,970,-453141.4378495832,334,48,4.685990338164252,303,1
65,207,970,-452531.0373703562,325,47,4.685990338164252,293,1
66,206,970,-452014.08417223184,330,45,4.70873786407767,299,1
67,213,970,-452388.34287546127,324,55,4.553990610328638,289,1
68,215,970,-451523.98960861,323,52,4.511627906976744,288,1
69,207,970,-452171.18368427496,312,45,4.685990338164252,295,1
70,209,970,-452184.0913252915,324,55,4.641148325358851,290,1
71,209,970,-450837.41635464877,318,44,4.641148325358851,285,1
72,205,970,-451845.08792821417,320,46,4.7317073170731705,277,1
73,209,970,-451951.1703252258,315,55,4.641148325358851,289,1
74,213,970,-451363.32024702214,337,55,4.553990610328638,275,1
75,213,970,-451357.7860701212,339,51,4.553990610328638,284,1
76,211,970,-451720.47067239194,341,46,4.597156398104265,282,1
77,214,970,-450302.21099538007,333,42,4.5327102803738315,276,1
78,215,970,-450474.0020527894,322,51,4.511627906976744,275,1
79,205,970,-451393.1061698665,323,38,4.7317073170731705,276,1
80,209,970,-451688.98089203105,319,50,4.641148325358851,262,1
81,216,970,-449679.3245872351,317,49,4.4907407407407405,265,1
82,204,970,-450454.4839118813,330,41,4.754901960784314,259,1
83,213,970,-451112.2907391968,329,54,4.553990610328638,269,1
84,207,970,-451417.3187611557,347,47,4.685990338164252,259,1
85,221,970,-449352.0464646056,346,54,4.389140271493213,257,1
86,220,970,-448965.01012728317,325,49,4.409090909090909,266,1
87,219,970,-448893.80374140595,341,54,4.429223744292237,260,1
88,217,970,-449780.12066969264,324,53,4.470046082949309,266,1
89,223,970,-450111.8373551253,340,55,4.349775784753363,262,1
90,211,970,-449741.9024278192,343,49,4.597156398104265,255,1
91,209,970,-450076.2293972056,326,37,4.641148325358851,252,1
92,216,970,-449296.1298884676,317,48,4.4907407407407405,254,1
93,215,970,-448609.3562919924,315,42,4.511627906976744,252,1
94,216,970,-450512.8210805024,321,45,4.4907407407407405,265,1
95,219,970,-448511.3336478962,319,48,4.429223744292237,259,1
96,215,970,-448723.064018748,322,44,4.511627906976744,247,1
97,219,970,-448790.58304584445,324,44,4.429223744292237,245,1
98,213,970,-449144.29704086465,339,47,4.553990610328638,255,1
99,224,970,-447394.3471844159,342,59,4.330357142857143,247,1
100,217,970,-449903.09676389635,351,52,4.470046082949309,249,1
101,213,970,-448514.35824904696,343,39,4.553990610328638,241,1
102,228,970,-447836.9321700164,343,56,4.254385964912281,239,1
103,218,970,-447865.20661220833,334,35,4.4495412844036695,243,1
104,220,970,-447749.48470824043,337,57,4.409090909090909,238,1
105,220,970,-447314.4094960647,345,53,4.409090909090909,228,1
106,210,970,-447916.74884994567,341,36,4.619047619047619,219,1
107,220,970,-446906.9081253292,360,47,4.409090909090909,221,1
108,225,970,-446519.8927902803,343,52,4.311111111111111,233,1
109,222,970,-446570.9620059751,349,39,4.36936936936937,222,1
110,217,970,-445545.8726926603,335,46,4.470046082949309,231,1
111,222,970,-445744.31767894595,316,45,4.36936936936937,230,1
112,218,970,-446505.0669225673,339,56,4.4495412844036695,233,1
113,217,970,-446621.0042911312,335,52,4.470046082949309,228,1
114,221,970,-447198.50411471387,337,46,4.389140271493213,231,1
115,220,970,-445789.8609452813,331,48,4.409090909090909,234,1
116,222,970,-445908.125577424,347,51,4.36936936936937,221,1
117,220,970,-445737.4092054723,333,47,4.409090909090909,210,1
118,219,970,-445664.9448422117,353,37,4.429223744292237,216,1
119,224,970,-444599.79130168323,340,46,4.330357142857143,219,1
120,228,970,-444587.4558854407,353,48,4.254385964912281,206,1
121,220,970,-446401.88506047515,338,50,4.409090909090909,210,1
122,222,970,-444699.7631114723,346,47,4.36936936936937,207,1
123,228,970,-446305.09611072444,351,50,4.254385964912281,219,1
124,220,970,-444284.37549228565,352,40,4.409090909090909,191,1
125,219,970,-446039.616783546,347,45,4.429223744292237,203,1
126,231,970,-444087.3183731381,331,55,4.199134199134199,194,1
127,226,970,-445539.0090078013,330,49,4.292035398230088,204,1
128,225,970,-445515.5000085931,324,52,4.311111111111111,201,1
129,224,970,-445131.44773367426,333,52,4.330357142857143,201,1
130,220,970,-445756.10661981563,323,51,4.409090909090909,193,1
131,229,970,-443824.20295030193,338,54,4.235807860262009,197,1
132,227,970,-444019.88276601455,320,51,4.273127753303965,204,1
133,235,970,-443499.59693202947,341,53,4.127659574468085,193,1
134,222,970,-444303.6909284435,344,40,4.36936936936937,197,1
135,231,970,-443807.3827406058,322,54,4.199134199134199,192,1
136,227,970,-444758.6717173413,332,47,4.273127753303965,193,1
137,224,970,-444003.5013086564,349,47,4.330357142857143,195,1
138,215,970,-443952.8557410976,320,37,4.511627906976744,180,1
139,227,970,-443630.50848232105,322,52,4.273127753303965,180,1
140,225,970,-443274.95242422994,321,38,4.311111111111111,188,1
141,224,970,-443418.6834856237,332,45,4.330357142857143,187,1
142,226,970,-442958.0446644412,347,48,4.292035398230088,186,1
143,217,970,-444003.0629420568,331,42,4.470046082949309,176,1
144,222,970,-442150.7031258312,312,45,4.36936936936937,189,1
145,224,970,-443905.71243822575,311,49,4.330357142857143,189,1
146,215,970,-443492.3706561196,318,39,4.511627906976744,191,1
147,229,970,-442546.36378141376,319,44,4.235807860262009,179,1
148,224,970,-443393.7389337384,324,49,4.330357142857143,194,1
149,221,970,-442549.5084906897,329,44,4.389140271493213,187,1
150,229,970,-442328.8203983819,321,53,4.235807860262009,180,1
151,238,970,-442135.6916694024,337,52,4.07563025210084,194,1
152,228,970,-442259.12282157294,330,43,4.254385964912281,187,1
153,227,970,-442447.61174468277,331,46,4.273127753303965,179,1
154,231,970,-442014.6018094892,329,46,4.199134199134199,183,1
155,216,970,-441474.12760533846,315,39,4.4907407407407405,178,1
156,222,970,-443256.7860610466,322,44,4.36936936936937,172,1
157,224,970,-441761.26956892177,316,44,4.330357142857143,177,1
158,225,970,-441765.1004477255,317,45,4.311111111111111,169,1
159,224,970,-441380.3922209245,317,38,4.330357142857143,179,1
160,230,970,-442087.3007129187,318,42,4.217391304347826,185,1
161,232,970,-440914.41124812164,324,55,4.181034482758621,176,1
162,225,970,-441154.79753261805,328,42,4.311111111111111,172,1
163,233,970,-440413.6382590613,328,53,4.163090128755365,169,1
164,227,970,-440172.5982151007,321,42,4.273127753303965,175,1
165,225,970,-440647.43318429164,337,44,4.311111111111111,175,1
166,233,970,-439982.36970256007,328,54,4.163090128755365,175,1
167,233,970,-440212.2348350216,326,51,4.163090128755365,170,1
168,229,970,-440927.0982764897,320,48,4.235807860262009,180,1
169,227,970,-440870.1155793437,298,46,4.273127753303965,173,1
170,222,970,-441581.755951239,327,43,4.36936936936937,166,1
171,231,970,-441147.78021741164,339,50,4.199134199134199,167,1
172,224,970,-440932.1186051194,314,35,4.330357142857143,175,1
173,235,970,-439850.2884001441,308,60,4.127659574468085,176,1
174,228,970,-440191.7867309637,315,40,4.254385964912281,175,1
175,236,970,-441290.6673638364,325,49,4.110169491525424,179,1
176,222,970,-440518.6678957177,317,43,4.36936936936937,162,1
177,234,970,-440654.88701534306,310,47,4.145299145299146,169,1
178,229,970,-440547.5300422319,316,46,4.235807860262009,166,1
179,234,970,-439963.74786866276,311,49,4.145299145299146,167,1
180,232,970,-439399.42197177536,309,48,4.181034482758621,161,1
181,232,970,-441151.22058123513,322,45,4.181034482758621,165,1
182,235,970,-440500.75786105054,335,45,4.127659574468085,156,1
183,237,970,-440586.30107752606,327,53,4.0928270042194095,168,1
184,239,970,-439407.5838099501,321,49,4.058577405857741,156,1
185,241,970,-439567.5509654076,331,53,4.024896265560166,158,1
186,235,970,-439596.40089639614,337,38,4.127659574468085,163,1
187,246,970,-439612.9586959491,333,57,3.9430894308943087,152,1
188,241,970,-438503.9096121753,336,46,4.024896265560166,151,1
189,246,970,-438384.11992860987,331,48,3.9430894308943087,161,1
190,239,970,-437700.22763221984,313,49,4.058577405857741,158,1
191,234,970,-437192.64166522055,336,43,4.145299145299146,153,1
192,235,970,-437940.46860782936,317,48,4.127659574468085,154,1
193,230,970,-438968.00239374954,316,41,4.217391304347826,155,1
194,231,970,-438877.7347985404,315,49,4.199134199134199,151,1
195,228,970,-438784.1645480934,322,48,4.254385964912281,148,1
196,230,970,-439003.26277043205,316,39,4.217391304347826,158,1
197,227,970,-438873.6369935927,312,42,4.273127753303965,151,1
198,234,970,-438765.7103876894,314,50,4.145299145299146,152,1
199,243,970,-439197.3269676146,316,59,3.9917695473251027,157,1
200,234,970,-439448.1632619016,308,43,4.145299145299146,154,1
201,242,970,-438276.2555288266,305,51,4.008264462809917,150,1
202,244,970,-437855.0475372011,316,52,3.9754098360655736,147,1
203,237,970,-438621.40357442125,313,46,4.0928270042194095,152,1
204,245,970,-437339.15923978254,301,43,3.9591836734693877,149,1
205,244,970,-436953.1389126487,314,52,3.9754098360655736,143,1
206,242,970,-437065.1223211026,340,48,4.008264462809917,148,1
207,230,970,-438135.65033894684,326,40,4.217391304347826,157,1
208,233,970,-438542.5907479156,331,46,4.163090128755365,145,1
209,238,970,-437632.7047548537,331,47,4.07563025210084,142,1
210,237,970,-438801.7119223628,324,40,4.0928270042194095,141,1
211,241,970,-437621.82097518933,325,49,4.024896265560166,137,1
212,236,970,-438402.8006057921,332,51,4.110169491525424,148,1
213,239,970,-437132.2033598388,328,54,4.058577405857741,140,1
214,240,970,-437995.1606951461,340,63,4.041666666666667,141,1
215,235,970,-437548.30653010384,342,49,4.127659574468085,142,1
216,239,970,-438223.8569198563,341,51,4.058577405857741,140,1
217,235,970,-439308.51466515136,317,44,4.127659574468085,143,1
218,231,970,-438129.38543073233,323,55,4.199134199134199,146,1
219,243,970,-437389.75412696647,314,53,3.9917695473251027,138,1
220,250,970,-436796.1715576995,294,59,3.88,143,1
221,241,970,-437231.0601181755,316,44,4.024896265560166,145,1
222,240,970,-436715.5065999347,328,54,4.041666666666667,143,1
223,247,970,-436450.83802677685,340,50,3.9271255060728745,137,1
224,250,970,-436358.52546954824,340,53,3.88,141,1
225,263,970,-435188.1401142459,324,63,3.688212927756654,134,1
226,249,970,-436408.0177349604,321,42,3.895582329317269,132,1
227,237,970,-436221.5087697942,305,39,4.0928270042194095,133,1
228,239,970,-436091.5861646139,323,45,4.058577405857741,134,1
229,243,970,-436617.0969350931,323,45,3.9917695473251027,135,1
230,241,970,-437011.7326227844,339,48,4.024896265560166,135,1
231,235,970,-436839.3642905252,330,47,4.127659574468085,130,1
232,235,970,-436537.3924339155,321,56,4.127659574468085,135,1
233,234,970,-436260.71916096803,308,53,4.145299145299146,129,1
234,237,970,-435972.9615794242,305,50,4.0928270042194095,132,1
235,235,970,-436835.34652793815,305,45,4.127659574468085,131,1
236,236,970,-436448.26955289335,309,42,4.110169491525424,130,1
237,241,970,-436304.60552778206,316,50,4.024896265560166,127,1
238,244,970,-434918.4082234057,310,46,3.9754098360655736,128,1
239,224,970,-437862.5990126461,295,41,4.330357142857143,135,1
240,233,970,-436794.0889640421,297,41,4.163090128755365,123,1
241,234,970,-436523.05943767924,310,42,4.145299145299146,125,1
242,235,970,-436847.5682645189,313,44,4.127659574468085,125,1
243,237,970,-435751.85358296905,313,49,4.0928270042194095,125,1
244,232,970,-436144.2128687001,326,42,4.181034482758621,125,1
245,239,970,-436042.4799068723,316,47,4.058577405857741,122,1
246,232,970,-436210.38776334823,319,42,4.181034482758621,125,1
247,240,970,-435045.67264410417,321,56,4.041666666666667,120,1
248,236,970,-436383.3823106959,313,39,4.110169491525424,127,1
249,236,970,-436110.28003958525,306,42,4.110169491525424,129,1
250,235,970,-435635.09929939033,297,46,4.127659574468085,127,1
251,243,970,-435478.0435284397,296,53,3.9917695473251027,129,1
252,239,970,-435334.7384923677,319,47,4.058577405857741,125,1
253,247,970,-435690.91072971077,318,53,3.9271255060728745,125,1
254,246,970,-434923.75031862693,329,44,3.9430894308943087,121,1
255,243,970,-434238.2157356943,318,45,3.9917695473251027,115,1
256,237,970,-437070.8851080312,296,43,4.0928270042194095,127,1
257,236,970,-435905.9309835876,291,40,4.110169491525424,126,1
258,242,970,-434969.61689421406,288,44,4.008264462809917,121,1
259,236,970,-436163.7371908394,302,45,4.110169491525424,116,1
260,243,970,-436577.3695127148,312,50,3.9917695473251027,120,1
261,241,970,-435904.7374657065,309,50,4.024896265560166,117,1
262,237,970,-436195.8964737141,308,43,4.0928270042194095,122,1
263,235,970,-436117.60063462844,295,50,4.127659574468085,119,1
