depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.05,0.01,0,0,,5.010889186366081,970,1490,35183,
3,0.05,0.05,0.01,1,678,,3.5812814435159175,9,364,125,
3,0.05,0.05,0.01,1,226,,2.7870934084426637,14,436,50,
3,0.05,0.05,0.01,1,12535,,3.430098985734805,11,391,111,
3,0.05,0.05,0.01,1,8395,,2.687551679553869,11,418,26,
3,0.05,0.05,0.01,1,8337,,3.6481637464620382,9,350,97,
3,0.05,0.05,0.01,1,1,,4.998262900352511,427,1453,12257,
3,0.05,0.05,0.01,1,13899,,3.3145289990164817,7,300,54,
3,0.05,0.05,0.01,1,6813,,3.2677129032549947,10,382,73,
3,0.05,0.05,0.01,1,121,,4.013330709864675,6,305,244,
3,0.05,0.05,0.01,1,3,,3.802111657079326,13,445,151,
3,0.05,0.05,0.01,1,1958,,3.4723317493580774,12,421,74,
3,0.05,0.05,0.01,1,2488,,3.6620812609592113,5,225,90,
3,0.05,0.05,0.01,1,1242,,3.19237011376038,6,263,101,
3,0.05,0.05,0.01,1,1060,,3.1887227866975123,6,267,70,
3,0.05,0.05,0.01,1,505,,3.7027902911010218,15,494,123,
3,0.05,0.05,0.01,1,11825,,2.7751775342709784,8,341,59,
3,0.05,0.05,0.01,1,12643,,3.773339617894196,7,319,110,
3,0.05,0.05,0.01,1,573,,3.659648567277237,15,512,207,
3,0.05,0.05,0.01,1,2932,,3.5607685259770667,4,181,117,
3,0.05,0.05,0.01,1,610,,3.557887208008091,9,346,182,
3,0.05,0.05,0.01,1,66,,3.3685721543460785,15,491,56,
3,0.05,0.05,0.01,1,242,,3.6148694683401854,10,368,108,
3,0.05,0.05,0.01,1,834,,4.285574262686195,21,555,366,
3,0.05,0.05,0.01,1,3063,,3.8203613341284823,9,391,63,
3,0.05,0.05,0.01,1,12477,,3.6826498995857357,9,362,79,
3,0.05,0.05,0.01,1,2582,,2.9109910450989,6,280,42,
3,0.05,0.05,0.01,1,806,,3.4153037010657448,15,439,191,
3,0.05,0.05,0.01,1,12622,,3.1322442943166506,6,245,96,
3,0.05,0.05,0.01,1,1353,,3.87239077904348,9,393,116,
3,0.05,0.05,0.01,1,10157,,3.06705098681712,6,203,134,
3,0.05,0.05,0.01,1,12371,,3.843497738701125,11,391,271,
3,0.05,0.05,0.01,1,197,,3.1447932815075017,10,375,53,
3,0.05,0.05,0.01,1,4259,,3.7590536606467198,14,379,110,
3,0.05,0.05,0.01,1,28,,3.7065023117380598,13,426,266,
3,0.05,0.05,0.01,1,12568,,3.714982725245449,5,279,113,
3,0.05,0.05,0.01,1,11770,,3.4116686815294517,14,488,48,
3,0.05,0.05,0.01,1,4976,,2.9998222588055157,12,421,35,
3,0.05,0.05,0.01,1,9105,,3.624340932976366,5,260,60,
3,0.05,0.05,0.01,1,8703,,3.1239866090776696,13,413,72,
3,0.05,0.05,0.01,1,10317,,3.1922302575515307,9,282,59,
3,0.05,0.05,0.01,1,614,,3.055664614276666,7,282,57,
3,0.05,0.05,0.01,1,3898,,2.7219877089459916,9,334,34,
3,0.05,0.05,0.01,1,6907,,3.2952745579312053,14,490,215,
3,0.05,0.05,0.01,1,456,,3.577148738785546,8,283,195,
3,0.05,0.05,0.01,1,13723,,2.989730526226489,3,146,99,
3,0.05,0.05,0.01,1,4655,,3.178409892306487,7,243,53,
3,0.05,0.05,0.01,1,10692,,3.516227707524991,8,344,109,
3,0.05,0.05,0.01,1,10711,,3.246058559462002,4,166,68,
3,0.05,0.05,0.01,1,13989,,3.036338028479933,4,184,68,
3,0.05,0.05,0.01,1,12784,,3.361192047048456,4,146,70,
3,0.05,0.05,0.01,1,13057,,2.837001227373154,6,274,23,
3,0.05,0.05,0.01,1,12161,,2.8103290502226277,8,338,36,
3,0.05,0.05,0.01,1,10497,,3.608520240661526,6,247,108,
3,0.05,0.05,0.01,1,4842,,3.2689896159681417,8,229,63,
3,0.05,0.05,0.01,1,9261,,3.1283994717318264,5,263,53,
3,0.05,0.05,0.01,1,962,,3.1419147837320733,8,296,50,
3,0.05,0.05,0.01,1,8123,,3.7387451763327393,9,336,122,
3,0.05,0.05,0.01,1,7911,,2.7691378930820476,8,300,45,
3,0.05,0.05,0.01,1,14045,,2.5747629789098614,4,218,32,
3,0.05,0.05,0.01,1,14058,,3.2304218158652627,5,253,56,
3,0.05,0.05,0.01,1,1012,,3.68280376571968,5,201,95,
3,0.05,0.05,0.01,1,13957,,2.6754249737861335,1,43,28,
3,0.05,0.05,0.01,1,12864,,0.0,2,135,0,
3,0.05,0.05,0.01,1,9285,,2.7415261302986,6,250,27,
3,0.05,0.05,0.01,1,7823,,2.7126905806587116,2,100,36,
3,0.05,0.05,0.01,1,12276,,3.0482022946818224,3,143,99,
3,0.05,0.05,0.01,2,14173,,3.3891914415488142,2,117,49,
3,0.05,0.05,0.01,2,13943,,3.3205146154471303,3,138,174,
3,0.05,0.05,0.01,2,14060,,3.4364791958067955,3,152,75,
3,0.05,0.05,0.01,2,13540,,3.5568364590309476,3,174,172,
3,0.05,0.05,0.01,2,13795,,3.537502701169405,6,234,76,
3,0.05,0.05,0.01,2,359,,3.546408928804878,4,151,184,
3,0.05,0.05,0.01,2,7281,,4.155766197719417,9,342,248,
3,0.05,0.05,0.01,2,14107,,3.5495728344202604,5,198,67,
3,0.05,0.05,0.01,2,14181,,2.8629727837080496,1,71,72,
3,0.05,0.05,0.01,2,6814,,3.980420975775877,8,305,244,
3,0.05,0.05,0.01,2,10373,,2.956802427185774,5,246,46,
3,0.05,0.05,0.01,2,772,,3.745759076088088,7,288,269,
3,0.05,0.05,0.01,2,2,,5.426888126432907,108,1152,3416,
3,0.05,0.05,0.01,2,13700,,3.363686648445556,2,105,88,
3,0.05,0.05,0.01,2,10543,,3.878511748429898,6,281,248,
3,0.05,0.05,0.01,2,11631,,3.459573793548867,5,238,122,
3,0.05,0.05,0.01,2,12242,,3.8140425970679406,4,207,136,
3,0.05,0.05,0.01,2,14011,,3.788023504428984,3,168,112,
3,0.05,0.05,0.01,2,13884,,3.9060953057948695,6,275,145,
3,0.05,0.05,0.01,2,4292,,3.333577193987176,3,93,54,
3,0.05,0.05,0.01,2,14140,,3.512330676405722,4,198,91,
3,0.05,0.05,0.01,2,13902,,4.314619553019953,6,299,171,
3,0.05,0.05,0.01,2,12816,,3.1496012235582835,2,121,91,
3,0.05,0.05,0.01,2,14066,,3.293623251376015,5,232,95,
3,0.05,0.05,0.01,2,12978,,3.625821318146799,4,178,104,
3,0.05,0.05,0.01,2,7966,,3.997282849378968,9,356,264,
3,0.05,0.05,0.01,2,13509,,3.336423005048469,2,98,83,
