parent_layer,child_layer,pair_count,simple_avg_js_distance,weighted_avg_js_distance,std_js_distance,median_js_distance,min_js_distance,max_js_distance,alpha,eta_used
0,1,66,0.6295732736851615,0.5597283909530251,0.040322843697508985,0.6338675046309195,0.3526815190032744,0.6750529248618808,0.01,0.05
1,2,229,0.5783672691836425,0.6003153298747054,0.06647394929719144,0.5793271593609506,0.2956100176559395,0.6864576654100019,0.01,0.05
