parent_layer,child_layer,parent_node_id,child_node_id,js_distance,weight_edge,alpha,eta_used,parent_doc_count,child_doc_count
0,1,0,1,0.3526815190032744,427.0,0.01,0.05,970.0,427.0
0,1,0,3,0.6531742255930932,13.0,0.01,0.05,970.0,13.0
0,1,0,505,0.6750529248618808,15.0,0.01,0.05,970.0,15.0
0,1,0,1958,0.6189835107911555,12.0,0.01,0.05,970.0,12.0
0,1,0,4259,0.634356806255301,14.0,0.01,0.05,970.0,14.0
0,1,0,806,0.6646953935951558,15.0,0.01,0.05,970.0,15.0
0,1,0,6813,0.622810926828596,10.0,0.01,0.05,970.0,10.0
0,1,0,4655,0.6226776529088587,7.0,0.01,0.05,970.0,7.0
0,1,0,962,0.617871592968395,8.0,0.01,0.05,970.0,8.0
0,1,0,197,0.6242765977004249,10.0,0.01,0.05,970.0,10.0
0,1,0,834,0.6417270878602956,21.0,0.01,0.05,970.0,21.0
0,1,0,3898,0.5830713620374113,9.0,0.01,0.05,970.0,9.0
0,1,0,121,0.654674122920986,6.0,0.01,0.05,970.0,6.0
0,1,0,10692,0.6603876299759621,8.0,0.01,0.05,970.0,8.0
0,1,0,226,0.6254121886698838,14.0,0.01,0.05,970.0,14.0
0,1,0,10157,0.6520065679108586,6.0,0.01,0.05,970.0,6.0
0,1,0,1353,0.6435721227258632,9.0,0.01,0.05,970.0,9.0
0,1,0,66,0.633762017285649,15.0,0.01,0.05,970.0,15.0
0,1,0,3063,0.6339729919761901,9.0,0.01,0.05,970.0,9.0
0,1,0,2488,0.6401659298657335,5.0,0.01,0.05,970.0,5.0
0,1,0,10317,0.6179130962891148,9.0,0.01,0.05,970.0,9.0
0,1,0,11770,0.6069280076472824,14.0,0.01,0.05,970.0,14.0
0,1,0,1242,0.6164941823252379,6.0,0.01,0.05,970.0,6.0
0,1,0,10497,0.6407353470528121,6.0,0.01,0.05,970.0,6.0
0,1,0,12276,0.6472626677032389,3.0,0.01,0.05,970.0,3.0
0,1,0,8395,0.6035479673406273,11.0,0.01,0.05,970.0,11.0
0,1,0,242,0.6554204661977664,10.0,0.01,0.05,970.0,10.0
0,1,0,8337,0.6411202024039078,9.0,0.01,0.05,970.0,9.0
0,1,0,4976,0.6204433571993587,12.0,0.01,0.05,970.0,12.0
0,1,0,12477,0.6259274006533501,9.0,0.01,0.05,970.0,9.0
0,1,0,28,0.653334455522219,13.0,0.01,0.05,970.0,13.0
