parent_layer,child_layer,parent_node_id,child_node_id,js_distance,parent_doc_count,child_doc_count,alpha,eta_used
0,1,0,1,0.3526815190020862,970,427,0.01,0.05
0,1,0,3,0.6531742255921694,970,13,0.01,0.05
0,1,0,505,0.6750529248609849,970,15,0.01,0.05
0,1,0,1958,0.6189835107901754,970,12,0.01,0.05
0,1,0,4259,0.6343568062543473,970,14,0.01,0.05
0,1,0,806,0.6646953935942503,970,15,0.01,0.05
0,1,0,6813,0.6228109268276217,970,10,0.01,0.05
0,1,0,4655,0.6226776529078825,970,7,0.01,0.05
0,1,0,962,0.6178715929674111,970,8,0.01,0.05
0,1,0,197,0.6242765976994512,970,10,0.01,0.05
0,1,0,834,0.6417270878593682,970,21,0.01,0.05
0,1,0,3898,0.5830713620363674,970,9,0.01,0.05
0,1,0,121,0.6546741229200704,970,6,0.01,0.05
0,1,0,10692,0.6603876299750454,970,8,0.01,0.05
0,1,0,226,0.6254121886689118,970,14,0.01,0.05
0,1,0,10157,0.652006567909932,970,6,0.01,0.05
0,1,0,1353,0.6435721227249233,970,9,0.01,0.05
0,1,0,66,0.6337620172846903,970,15,0.01,0.05
0,1,0,3063,0.6339729919752318,970,9,0.01,0.05
0,1,0,2488,0.6401659298647868,970,5,0.01,0.05
0,1,0,10317,0.6179130962881318,970,9,0.01,0.05
0,1,0,11770,0.6069280076462805,970,14,0.01,0.05
0,1,0,1242,0.616494182324256,970,6,0.01,0.05
0,1,0,10497,0.6407353470518674,970,6,0.01,0.05
0,1,0,12276,0.6472626677023035,970,3,0.01,0.05
0,1,0,8395,0.6035479673396181,970,11,0.01,0.05
0,1,0,242,0.6554204661968427,970,10,0.01,0.05
0,1,0,8337,0.6411202024029629,970,9,0.01,0.05
0,1,0,4976,0.6204433571983776,970,12,0.01,0.05
0,1,0,12477,0.6259274006523807,970,9,0.01,0.05
0,1,0,28,0.6533344555213026,970,13,0.01,0.05
0,1,0,12622,0.6288252339786163,970,6,0.01,0.05
0,1,0,13057,0.6012718593313848,970,6,0.01,0.05
0,1,0,12161,0.6184413506212545,970,8,0.01,0.05
0,1,0,8703,0.6262445544570996,970,13,0.01,0.05
0,1,0,7823,0.6174048229948194,970,2,0.01,0.05
0,1,0,573,0.6670080936643672,970,15,0.01,0.05
0,1,0,12371,0.6615949504061946,970,11,0.01,0.05
0,1,0,12568,0.6506712118905454,970,5,0.01,0.05
0,1,0,12784,0.6327959356762645,970,4,0.01,0.05
0,1,0,7911,0.6200029429654266,970,8,0.01,0.05
0,1,0,9285,0.6073889409953133,970,6,0.01,0.05
0,1,0,8123,0.6572825967398933,970,9,0.01,0.05
0,1,0,456,0.6360859957644935,970,8,0.01,0.05
0,1,0,6907,0.665003315876175,970,14,0.01,0.05
0,1,0,13723,0.6579568502765073,970,3,0.01,0.05
0,1,0,1012,0.6333430643411686,970,5,0.01,0.05
0,1,0,678,0.6605757876385933,970,9,0.01,0.05
0,1,0,9261,0.6269689106680316,970,5,0.01,0.05
0,1,0,2932,0.657005618580725,970,4,0.01,0.05
0,1,0,1060,0.635747936306061,970,6,0.01,0.05
0,1,0,2582,0.610681166880862,970,6,0.01,0.05
0,1,0,610,0.6602560067131321,970,9,0.01,0.05
0,1,0,13957,0.6079402647084552,970,1,0.01,0.05
0,1,0,9105,0.636592331375184,970,5,0.01,0.05
0,1,0,13989,0.6316309848846006,970,4,0.01,0.05
0,1,0,614,0.6348006413630833,970,7,0.01,0.05
0,1,0,4842,0.6381997363548562,970,8,0.01,0.05
0,1,0,14045,0.6121377113432463,970,4,0.01,0.05
