iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,3,970,-545134.915395229,0,0,323.3333333333333,928,4
1,45,970,-519410.0749633616,204,42,21.555555555555557,796,1
2,92,970,-507447.7785515812,193,57,10.543478260869565,761,1
3,104,970,-502161.4375768638,180,46,9.326923076923077,751,1
4,111,970,-497654.7775958955,178,38,8.73873873873874,727,1
5,103,970,-495061.90527754155,172,36,9.41747572815534,710,1
6,107,970,-492989.05666837643,172,34,9.065420560747663,694,1
7,110,970,-489209.01949495205,171,31,8.818181818181818,677,1
8,118,970,-486286.64350254834,176,31,8.220338983050848,662,1
9,117,970,-483715.93043603795,179,34,8.290598290598291,637,1
10,116,970,-483581.0475554603,198,31,8.362068965517242,617,1
11,126,970,-481122.1550667105,204,32,7.698412698412699,600,1
12,121,970,-479973.62783540343,208,31,8.016528925619834,594,1
13,125,970,-479521.3391494084,214,39,7.76,587,1
14,125,970,-478323.1423437629,217,28,7.76,568,1
15,125,970,-476397.6026052565,220,37,7.76,559,1
16,123,970,-475567.8472400757,222,28,7.8861788617886175,545,1
17,125,970,-475568.3630893833,231,31,7.76,527,1
18,129,970,-474372.1659288799,246,27,7.51937984496124,513,1
19,133,970,-472857.138596399,253,29,7.293233082706767,502,1
20,130,970,-472940.93768237944,229,26,7.461538461538462,505,1
21,138,970,-473454.35109351145,264,30,7.028985507246377,492,1
22,140,970,-472521.99471179204,254,33,6.928571428571429,476,1
23,134,970,-471994.17304312723,267,27,7.2388059701492535,465,1
24,134,970,-470926.9595257254,238,29,7.2388059701492535,464,1
25,129,970,-471988.85747979896,237,24,7.51937984496124,463,1
26,137,970,-470607.27040382964,248,34,7.08029197080292,457,1
27,139,970,-470467.9313778639,253,25,6.9784172661870505,459,1
28,130,970,-470584.69641190185,241,20,7.461538461538462,452,1
29,138,970,-470168.7468728583,262,29,7.028985507246377,447,1
30,141,970,-469024.5678185557,251,27,6.879432624113475,441,1
31,142,970,-468867.49630244693,250,29,6.830985915492958,430,1
32,138,970,-468251.41032383096,250,20,7.028985507246377,436,1
33,136,970,-469137.811280864,253,25,7.132352941176471,427,1
34,134,970,-468358.4344673815,264,22,7.2388059701492535,425,1
35,134,970,-468980.7967316766,269,22,7.2388059701492535,421,1
36,142,970,-467731.4134258004,263,26,6.830985915492958,413,1
37,139,970,-466884.0011372638,258,23,6.9784172661870505,424,1
38,142,970,-467455.4896807499,252,35,6.830985915492958,419,1
39,140,970,-465919.5016413356,247,29,6.928571428571429,417,1
40,142,970,-466982.0712097187,243,31,6.830985915492958,405,1
41,138,970,-466871.4305192624,255,24,7.028985507246377,394,1
42,134,970,-466970.98243011726,257,22,7.2388059701492535,392,1
43,137,970,-467148.848223287,264,23,7.08029197080292,390,1
44,140,970,-467412.26453693485,252,30,6.928571428571429,385,1
45,139,970,-466358.4675573251,270,29,6.9784172661870505,388,1
46,132,970,-467682.3756243448,242,27,7.348484848484849,392,1
47,129,970,-467317.4591719262,254,20,7.51937984496124,382,1
48,142,970,-466118.54519415414,248,34,6.830985915492958,388,1
49,141,970,-466332.17574936163,240,27,6.879432624113475,393,1
50,136,970,-467155.68141948985,246,24,7.132352941176471,387,1
51,143,970,-465873.8023073796,261,29,6.783216783216783,374,1
52,145,970,-464070.73138732323,263,23,6.689655172413793,363,1
53,143,970,-465319.91301871627,282,21,6.783216783216783,344,1
54,143,970,-465384.16261407046,271,28,6.783216783216783,360,1
55,139,970,-465282.3579101793,266,18,6.9784172661870505,356,1
56,143,970,-464406.1787554143,257,23,6.783216783216783,357,1
57,145,970,-464475.5738263398,256,23,6.689655172413793,363,1
58,140,970,-464139.882945772,266,24,6.928571428571429,351,1
59,143,970,-463504.8034262353,283,23,6.783216783216783,341,1
60,150,970,-462506.21840569034,294,30,6.466666666666667,341,1
61,151,970,-462706.9039389083,264,32,6.423841059602649,339,1
62,144,970,-462202.36392500275,267,25,6.736111111111111,334,1
63,150,970,-461748.5881632515,258,30,6.466666666666667,342,1
64,151,970,-462211.24537914514,265,30,6.423841059602649,331,1
65,147,970,-461821.6993314838,277,21,6.598639455782313,329,1
66,148,970,-461405.80310681195,281,34,6.554054054054054,329,1
67,153,970,-461644.892196168,265,27,6.339869281045751,332,1
68,149,970,-461128.54442895245,262,30,6.510067114093959,322,1
