depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.05,0.005,0.1,0,5.441097457080111,0.0,1
3,0.05,0.005,0.1,1,3.3159295659272554,0.6679074037972572,85
3,0.05,0.005,0.1,2,2.7098532464315976,0.6748541592770996,352
