depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.001,0.1,0.1,0,0,,4.969383173889762,970,1490,41324,
3,0.001,0.1,0.1,1,1,,4.839028374003615,464,1459,4250,
3,0.001,0.1,0.1,1,48,,4.174284455724814,23,591,369,
3,0.001,0.1,0.1,1,4,,2.575345061825216,12,409,59,
3,0.001,0.1,0.1,1,2342,,3.7635824872789696,6,282,82,
3,0.001,0.1,0.1,1,7,,3.894534148386067,17,455,194,
3,0.001,0.1,0.1,1,203,,3.553365900285423,7,303,84,
3,0.001,0.1,0.1,1,2457,,2.7333680090864996,7,264,20,
3,0.001,0.1,0.1,1,732,,3.603722473724934,15,458,157,
3,0.001,0.1,0.1,1,1918,,3.5791100379465277,17,543,89,
3,0.001,0.1,0.1,1,353,,3.497372987742909,21,576,68,
3,0.001,0.1,0.1,1,393,,0.6931471805599453,12,385,2,
3,0.001,0.1,0.1,1,148,,3.9777686628519904,18,569,218,
3,0.001,0.1,0.1,1,1336,,3.5375027011694042,16,533,114,
3,0.001,0.1,0.1,1,129,,4.10285371105677,9,339,129,
3,0.001,0.1,0.1,1,28,,3.9148664167271394,16,554,172,
3,0.001,0.1,0.1,1,21,,3.52603184753843,9,295,156,
3,0.001,0.1,0.1,1,1774,,3.2829539000734713,8,357,97,
3,0.001,0.1,0.1,1,56,,3.5778838757574634,27,668,285,
3,0.001,0.1,0.1,1,1235,,3.4659342958169455,5,232,142,
3,0.001,0.1,0.1,1,787,,3.5514609448000427,19,581,157,
3,0.001,0.1,0.1,1,26,,3.555916551304958,32,751,389,
3,0.001,0.1,0.1,1,458,,3.6092552955583224,13,451,125,
3,0.001,0.1,0.1,1,168,,4.06041559939282,17,539,191,
3,0.001,0.1,0.1,1,542,,3.6611606845921068,17,529,208,
3,0.001,0.1,0.1,1,146,,3.6329502310334614,24,693,158,
3,0.001,0.1,0.1,1,15,,3.678071997953488,22,621,201,
3,0.001,0.1,0.1,1,532,,3.6027335034007355,11,407,68,
3,0.001,0.1,0.1,1,730,,3.00805275794203,13,464,70,
3,0.001,0.1,0.1,1,1370,,3.909575568451666,10,390,134,
3,0.001,0.1,0.1,1,473,,3.491487155565648,11,419,187,
3,0.001,0.1,0.1,1,1011,,2.9770962517542787,9,350,178,
3,0.001,0.1,0.1,1,1725,,4.199390067639488,9,414,184,
3,0.001,0.1,0.1,1,1823,,3.0062035734212866,8,352,48,
3,0.001,0.1,0.1,1,716,,3.5214134481371726,7,342,71,
3,0.001,0.1,0.1,1,1160,,3.461585736495801,14,420,115,
3,0.001,0.1,0.1,1,2072,,3.657172922314933,8,355,154,
3,0.001,0.1,0.1,1,2519,,3.0919078796347432,4,189,68,
3,0.001,0.1,0.1,1,67,,3.141914783732073,13,409,25,
3,0.001,0.1,0.1,2,2,,5.3780219562236065,215,1354,7542,
3,0.001,0.1,0.1,2,1802,,3.437667061443546,4,187,198,
3,0.001,0.1,0.1,2,1278,,4.034317587865797,5,207,228,
3,0.001,0.1,0.1,2,2417,,4.036493867288392,6,278,152,
3,0.001,0.1,0.1,2,388,,4.418617854988645,8,294,379,
3,0.001,0.1,0.1,2,1054,,3.7982367968967554,17,455,272,
3,0.001,0.1,0.1,2,2463,,3.9231102503141293,4,201,109,
3,0.001,0.1,0.1,2,2458,,2.9895293294293834,1,71,75,
3,0.001,0.1,0.1,2,2515,,3.337509562404898,1,91,63,
3,0.001,0.1,0.1,2,23,,4.237985625763496,9,340,488,
3,0.001,0.1,0.1,2,2421,,4.064903037053949,8,276,143,
3,0.001,0.1,0.1,2,711,,4.082343006237335,11,405,352,
3,0.001,0.1,0.1,2,2240,,3.3813947543659744,2,121,100,
3,0.001,0.1,0.1,2,2488,,3.924081160328849,4,199,147,
3,0.001,0.1,0.1,2,1719,,3.7190068626902657,4,199,123,
3,0.001,0.1,0.1,2,451,,4.238618051378527,7,304,228,
3,0.001,0.1,0.1,2,1532,,3.42996305418542,4,182,124,
3,0.001,0.1,0.1,2,606,,4.2101216510082,12,434,334,
3,0.001,0.1,0.1,2,1337,,3.5686548564543163,8,371,235,
3,0.001,0.1,0.1,2,446,,3.347561387904244,9,295,207,
3,0.001,0.1,0.1,2,2513,,4.131995577049323,3,186,121,
