depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.2,0.1,0,0,,4.857086360006633,970,1490,34998,
3,0.05,0.2,0.1,1,5628,,3.416945738630295,16,602,80,
3,0.05,0.2,0.1,1,1,,4.8147402452959005,493,1454,9909,
3,0.05,0.2,0.1,1,64,,4.659356532452866,46,894,866,
3,0.05,0.2,0.1,1,2597,,3.8162695079684394,19,573,203,
3,0.05,0.2,0.1,1,304,,4.249342014741503,19,558,228,
3,0.05,0.2,0.1,1,12,,4.365958550705553,36,753,281,
3,0.05,0.2,0.1,1,2070,,4.509931152988188,30,695,341,
3,0.05,0.2,0.1,1,7485,,3.77189416158202,7,350,93,
3,0.05,0.2,0.1,1,1087,,4.286056422772679,19,527,549,
3,0.05,0.2,0.1,1,7429,,3.7125959807312525,5,236,64,
3,0.05,0.2,0.1,1,34,,4.425014655828622,27,766,433,
3,0.05,0.2,0.1,1,141,,4.076644985122698,34,748,280,
3,0.05,0.2,0.1,1,3168,,2.1972245773362196,7,330,9,
3,0.05,0.2,0.1,1,59,,4.179502370562406,20,523,140,
3,0.05,0.2,0.1,1,1219,,3.83236483919369,9,355,153,
3,0.05,0.2,0.1,1,413,,4.188324777739417,30,697,442,
3,0.05,0.2,0.1,1,1332,,4.404955391725277,28,741,357,
3,0.05,0.2,0.1,1,5391,,4.686551821629614,16,511,207,
3,0.05,0.2,0.1,1,2939,,4.303588480576355,9,444,229,
3,0.05,0.2,0.1,1,19,,3.553054960630515,12,492,259,
3,0.05,0.2,0.1,1,149,,4.114828024053164,21,579,187,
3,0.05,0.2,0.1,1,1537,,3.7522012820730666,9,419,148,
3,0.05,0.2,0.1,1,2927,,4.360785685352729,18,560,304,
3,0.05,0.2,0.1,1,1365,,3.4819346371633864,6,300,71,
3,0.05,0.2,0.1,1,3,,3.242829065890694,4,157,65,
3,0.05,0.2,0.1,1,3879,,4.134263521617253,11,417,201,
3,0.05,0.2,0.1,1,7574,,3.29583686600433,3,186,63,
3,0.05,0.2,0.1,1,7356,,3.600426895105812,10,469,86,
3,0.05,0.2,0.1,1,7194,,3.3265064890605656,6,287,70,
3,0.05,0.2,0.1,2,7587,,3.834833366737015,4,251,144,
3,0.05,0.2,0.1,2,2839,,4.324371150654998,16,459,534,
3,0.05,0.2,0.1,2,6135,,3.8162262207643924,7,269,123,
3,0.05,0.2,0.1,2,5671,,4.705290156886249,8,385,372,
3,0.05,0.2,0.1,2,541,,4.091233269925359,10,318,338,
3,0.05,0.2,0.1,2,2,,5.120173608763755,59,865,1845,
3,0.05,0.2,0.1,2,40,,3.7143047297605554,38,720,1122,
3,0.05,0.2,0.1,2,7582,,3.571248845864295,2,120,162,
3,0.05,0.2,0.1,2,7584,,4.327720002873849,5,286,149,
3,0.05,0.2,0.1,2,7487,,4.3077119260426535,9,392,151,
3,0.05,0.2,0.1,2,110,,4.506639375909517,14,471,548,
3,0.05,0.2,0.1,2,5627,,4.494499747542701,15,452,431,
3,0.05,0.2,0.1,2,7532,,3.7512592554890123,3,136,97,
3,0.05,0.2,0.1,2,6569,,4.181151380956359,12,405,319,
3,0.05,0.2,0.1,2,7495,,4.087750096496819,5,240,184,
3,0.05,0.2,0.1,2,4655,,4.267602221666269,5,245,248,
3,0.05,0.2,0.1,2,121,,4.690586087985569,26,631,664,
3,0.05,0.2,0.1,2,7146,,3.7732830577273364,12,391,329,
3,0.05,0.2,0.1,2,2195,,4.568912124853876,20,495,702,
3,0.05,0.2,0.1,2,6791,,4.779649078453228,14,516,349,
3,0.05,0.2,0.1,2,525,,3.1930376288113567,3,107,41,
3,0.05,0.2,0.1,2,7032,,2.9751515658539707,3,90,23,
3,0.05,0.2,0.1,2,310,,4.334618461325342,13,384,395,
3,0.05,0.2,0.1,2,838,,4.5200829966231355,20,510,510,
3,0.05,0.2,0.1,2,4262,,4.122102910550204,4,204,269,
3,0.05,0.2,0.1,2,2269,,4.098584048846385,20,524,573,
3,0.05,0.2,0.1,2,184,,4.582266960376602,24,576,779,
3,0.05,0.2,0.1,2,118,,4.535275291431384,17,480,534,
3,0.05,0.2,0.1,2,57,,4.486879895577155,12,430,477,
3,0.05,0.2,0.1,2,25,,4.565623389051009,9,340,404,
3,0.05,0.2,0.1,2,7546,,3.5110347826267136,6,272,129,
3,0.05,0.2,0.1,2,6431,,3.5806749976839787,11,351,212,
3,0.05,0.2,0.1,2,496,,4.499745262455152,23,550,671,
3,0.05,0.2,0.1,2,4963,,4.445623110197148,11,362,378,
3,0.05,0.2,0.1,2,1346,,4.455161040066289,12,411,287,
3,0.05,0.2,0.1,2,2750,,4.3869216692692365,29,646,1113,
3,0.05,0.2,0.1,2,144,,4.190451440288304,24,582,698,
3,0.05,0.2,0.1,2,3739,,4.801346115441343,12,385,418,
3,0.05,0.2,0.1,2,86,,4.355708514008494,10,344,438,
3,0.05,0.2,0.1,2,490,,4.8827625643062555,24,621,943,
3,0.05,0.2,0.1,2,6657,,4.340447760623521,8,365,344,
3,0.05,0.2,0.1,2,134,,4.640153549298248,14,452,517,
3,0.05,0.2,0.1,2,5392,,4.325856363206828,12,434,300,
3,0.05,0.2,0.1,2,278,,4.866212143183456,25,611,1152,
3,0.05,0.2,0.1,2,7557,,3.883522538657518,6,296,89,
3,0.05,0.2,0.1,2,7516,,3.7172487240978502,4,172,142,
3,0.05,0.2,0.1,2,1593,,4.664190862945267,19,521,725,
3,0.05,0.2,0.1,2,7486,,3.208723453404181,2,123,70,
3,0.05,0.2,0.1,2,7590,,3.178322611427376,1,82,61,
3,0.05,0.2,0.1,2,7563,,3.2028139102167135,4,176,77,
3,0.05,0.2,0.1,2,474,,4.342080368347336,8,350,407,
3,0.05,0.2,0.1,2,7457,,3.612871150468638,7,290,132,
3,0.05,0.2,0.1,2,167,,4.492314844931127,19,510,472,
3,0.05,0.2,0.1,2,7556,,2.93630885308319,1,81,35,
3,0.05,0.2,0.1,2,679,,4.709083573345997,12,449,407,
3,0.05,0.2,0.1,2,7572,,3.4564555518624003,4,176,71,
3,0.05,0.2,0.1,2,1978,,4.186009094532576,9,360,407,
3,0.05,0.2,0.1,2,7522,,4.149475676257776,6,251,184,
3,0.05,0.2,0.1,2,2046,,4.348986780595679,6,252,258,
3,0.05,0.2,0.1,2,7393,,2.772588722239781,1,51,24,
3,0.05,0.2,0.1,2,7392,,3.1535658509762396,5,222,103,
3,0.05,0.2,0.1,2,7388,,4.647370540478466,6,304,220,
3,0.05,0.2,0.1,2,7591,,2.7850112422383386,2,134,18,
3,0.05,0.2,0.1,2,1667,,4.419093158560645,8,319,199,
3,0.05,0.2,0.1,2,7592,,4.185565584726203,2,161,157,
3,0.05,0.2,0.1,2,10,,3.799227511282802,3,126,134,
3,0.05,0.2,0.1,2,13,,3.910003957586546,22,579,702,
3,0.05,0.2,0.1,2,6832,,3.9528275814452196,5,210,183,
3,0.05,0.2,0.1,2,6516,,4.745069735546559,11,407,341,
3,0.05,0.2,0.1,2,5386,,3.7983660611218455,7,279,236,
3,0.05,0.2,0.1,2,7593,,3.7834502623503816,3,198,104,
3,0.05,0.2,0.1,2,4750,,3.8943474942694203,7,292,270,
3,0.05,0.2,0.1,2,7375,,3.4499875458315876,6,258,42,
3,0.05,0.2,0.1,2,7506,,3.0707959193898025,3,150,74,
3,0.05,0.2,0.1,2,7519,,3.3017668025184985,3,179,61,
3,0.05,0.2,0.1,2,816,,3.3576135633034982,8,290,149,
3,0.05,0.2,0.1,2,7594,,4.054809926605088,3,204,175,
3,0.05,0.2,0.1,2,7595,,1.3862943611198906,1,93,4,
3,0.05,0.2,0.1,2,7580,,0.0,1,38,0,
3,0.05,0.2,0.1,2,7539,,3.6612559038122914,2,132,114,
3,0.05,0.2,0.1,2,7561,,0.0,3,143,0,
3,0.05,0.2,0.1,2,7369,,4.12268531942364,2,178,116,
3,0.05,0.2,0.1,2,7511,,3.3692298327650487,3,143,91,
3,0.05,0.2,0.1,2,7596,,3.795841251138735,2,110,125,
3,0.05,0.2,0.1,2,7551,,0.6931471805599453,4,189,2,
3,0.05,0.2,0.1,2,7559,,4.606969807932722,6,287,254,
3,0.05,0.2,0.1,2,7531,,3.9110469194550905,4,205,128,
3,0.05,0.2,0.1,2,7597,,4.273333024125361,5,284,166,
3,0.05,0.2,0.1,2,7560,,3.59635608521679,3,145,56,
3,0.05,0.2,0.1,2,7583,,4.211366145882809,3,216,232,
3,0.05,0.2,0.1,2,7577,,0.0,1,37,0,
3,0.05,0.2,0.1,2,7291,,3.817133789637614,3,175,72,
3,0.05,0.2,0.1,2,7273,,3.338396480423124,3,139,72,
3,0.05,0.2,0.1,2,2670,,4.637329735242612,16,505,548,
3,0.05,0.2,0.1,2,4910,,4.386516539946735,7,330,287,
3,0.05,0.2,0.1,2,7598,,3.6405058698297204,5,202,49,
3,0.05,0.2,0.1,2,7599,,3.2701624747154048,1,83,89,
3,0.05,0.2,0.1,2,7579,,3.5060247061583216,3,150,125,
3,0.05,0.2,0.1,2,7414,,2.3978952727983707,1,56,11,
3,0.05,0.2,0.1,2,7600,,3.641163615373961,1,94,99,
3,0.05,0.2,0.1,2,7507,,0.0,1,77,0,
3,0.05,0.2,0.1,2,7490,,3.5347993932620247,3,178,119,
3,0.05,0.2,0.1,2,7581,,1.9459101490553135,1,57,7,
3,0.05,0.2,0.1,2,7177,,3.3265494526918586,3,169,69,
3,0.05,0.2,0.1,2,7575,,3.515715835104747,2,126,87,
3,0.05,0.2,0.1,2,7588,,4.497393886039024,3,227,183,
3,0.05,0.2,0.1,2,7586,,4.087329130063752,3,173,198,
3,0.05,0.2,0.1,2,7576,,3.1149956943808075,3,155,52,
3,0.05,0.2,0.1,2,7419,,3.5180703216956863,2,123,62,
3,0.05,0.2,0.1,2,7558,,3.606206478722906,4,204,77,
3,0.05,0.2,0.1,2,7513,,3.348871562660415,2,124,88,
3,0.05,0.2,0.1,2,7601,,3.463727005582295,2,184,59,
3,0.05,0.2,0.1,2,7602,,3.5412260262658593,2,159,75,
3,0.05,0.2,0.1,2,7603,,3.458956215814349,2,147,84,
3,0.05,0.2,0.1,2,7604,,3.4796831302805784,1,101,76,
3,0.05,0.2,0.1,2,7605,,3.4524906760497065,1,98,60,
3,0.05,0.2,0.1,2,7606,,3.513943146521291,1,101,98,
3,0.05,0.2,0.1,2,7567,,3.258012373564081,2,121,109,
3,0.05,0.2,0.1,2,7607,,3.304291726865676,1,82,83,
3,0.05,0.2,0.1,2,7521,,3.2977151535587925,1,92,73,
3,0.05,0.2,0.1,2,7608,,3.170673723050325,1,97,90,
3,0.05,0.2,0.1,2,7417,,3.2116704411469317,1,58,44,
3,0.05,0.2,0.1,2,7609,,3.4600378816850896,1,96,70,
3,0.05,0.2,0.1,2,7610,,3.5482320833663925,1,92,69,
3,0.05,0.2,0.1,2,7611,,3.4448106576520527,1,92,51,
3,0.05,0.2,0.1,2,7612,,2.9675613965872945,1,100,35,
3,0.05,0.2,0.1,2,7613,,3.5646816570294475,1,114,83,
