node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.872568285161621,801,1490,0.5375838926174497,0.2,2.0,375,970,0,,"[1,3,12,149,304,141,64,1332,413,59,2597,3168,34,5391,2070,5628,1087,2927,7356,3879,1365,1537,7194,7485,7429,1219,19,2939,7574]",29
1,4.868960874677461,693,1490,0.4651006711409396,0.2,2.0,375,493,1,0.0,"[2,25,40,57,86,118,121,134,144,184,278,474,490,496,541,679,1593,2195,2750,2839,3739,4655,4750,4963,5386,6516,6657,6832,7507,7516,7579]",31
2,5.381162577002804,509,1490,0.3416107382550336,0.2,2.0,375,59,2,1.0,,0
3,6.264947626067734,45,1490,0.0302013422818791,0.2,2.0,375,4,1,0.0,"[10,7577]",2
10,5.892296001698076,58,1490,0.0389261744966442,0.2,2.0,375,3,2,3.0,,0
12,5.653581528567731,163,1490,0.1093959731543624,0.2,2.0,375,36,1,0.0,"[13,110]",2
13,4.583761006750592,258,1490,0.1731543624161073,0.2,2.0,375,22,2,12.0,,0
19,5.002990112296241,129,1490,0.0865771812080536,0.2,2.0,375,12,1,0.0,"[7551,7563,7588,7599]",4
25,5.548203096526137,188,1490,0.1261744966442953,0.2,2.0,375,9,2,1.0,,0
34,5.373700570817919,199,1490,0.1335570469798657,0.2,2.0,375,27,1,0.0,"[4910,6791,7583,7594]",4
40,4.168958667047722,390,1490,0.261744966442953,0.2,2.0,375,38,2,1.0,,0
57,5.364288199809029,223,1490,0.1496644295302013,0.2,2.0,375,12,2,1.0,,0
59,6.1347145615278205,95,1490,0.0637583892617449,0.2,2.0,375,20,1,0.0,[2269],1
64,5.195244511824586,306,1490,0.2053691275167785,0.2,2.0,375,46,1,0.0,"[816,1978,6135,7177,7393,7487,7511,7539,7572]",9
86,5.302639073537902,219,1490,0.146979865771812,0.2,2.0,375,10,2,1.0,,0
110,5.294351597438919,220,1490,0.1476510067114094,0.2,2.0,375,14,2,12.0,,0
118,5.336577003221768,229,1490,0.1536912751677852,0.2,2.0,375,17,2,1.0,,0
121,5.354778615771084,282,1490,0.1892617449664429,0.2,2.0,375,26,2,1.0,,0
134,5.45221465030208,227,1490,0.1523489932885906,0.2,2.0,375,14,2,1.0,,0
141,5.404861252072456,144,1490,0.0966442953020134,0.2,2.0,375,34,1,0.0,"[525,838,7522,7567,7604,7608,7611]",7
144,4.856598674233555,274,1490,0.1838926174496644,0.2,2.0,375,24,2,1.0,,0
149,5.809532764073015,115,1490,0.0771812080536912,0.2,2.0,375,21,1,0.0,"[167,7592]",2
167,5.376192301291998,224,1490,0.1503355704697986,0.2,2.0,375,19,2,149.0,,0
184,5.172048935318559,281,1490,0.1885906040268456,0.2,2.0,375,24,2,1.0,,0
278,5.276683864043525,400,1490,0.2684563758389262,0.2,2.0,375,25,2,1.0,,0
304,5.736239833848374,127,1490,0.085234899328859,0.2,2.0,375,19,1,0.0,"[310,7584,7612]",3
310,5.35779012488744,172,1490,0.1154362416107382,0.2,2.0,375,13,2,304.0,,0
413,5.142269291420463,205,1490,0.1375838926174496,0.2,2.0,375,30,1,0.0,"[1667,6431,7457,7576,7590]",5
474,5.3426328730780135,194,1490,0.1302013422818791,0.2,2.0,375,8,2,1.0,,0
490,5.369154791155556,324,1490,0.2174496644295302,0.2,2.0,375,24,2,1.0,,0
496,5.171235106958772,266,1490,0.1785234899328859,0.2,2.0,375,23,2,1.0,,0
525,6.675266472340327,29,1490,0.0194630872483221,0.2,2.0,375,3,2,141.0,,0
541,5.258421396954161,173,1490,0.1161073825503355,0.2,2.0,375,10,2,1.0,,0
679,5.668994037068217,211,1490,0.1416107382550335,0.2,2.0,375,12,2,1.0,,0
816,5.411426866532973,87,1490,0.0583892617449664,0.2,2.0,375,8,2,64.0,,0
838,5.351387089645887,215,1490,0.1442953020134228,0.2,2.0,375,20,2,141.0,,0
1087,5.088104682185797,182,1490,0.1221476510067114,0.2,2.0,375,19,1,0.0,"[6569,7032,7558]",3
1219,5.780713034597504,91,1490,0.0610738255033557,0.2,2.0,375,9,1,0.0,"[7506,7546]",2
1332,5.4965423504519295,180,1490,0.1208053691275167,0.2,2.0,375,28,1,0.0,"[1346,2046,7559,7593,7613]",5
1346,5.712012611554658,155,1490,0.1040268456375839,0.2,2.0,375,12,2,1332.0,,0
1365,6.328531844740506,50,1490,0.0335570469798657,0.2,2.0,375,6,1,0.0,[7388],1
1537,5.750483487586684,89,1490,0.059731543624161,0.2,2.0,375,9,1,0.0,"[7417,7519,7556,7560,7600]",5
1593,5.284659884263439,312,1490,0.2093959731543624,0.2,2.0,375,19,2,1.0,,0
1667,5.9936084660306905,122,1490,0.0818791946308724,0.2,2.0,375,8,2,413.0,,0
1978,5.200171587827257,174,1490,0.1167785234899328,0.2,2.0,375,9,2,64.0,,0
2046,5.711237345084133,124,1490,0.0832214765100671,0.2,2.0,375,6,2,1332.0,,0
2070,5.623395639981149,168,1490,0.1127516778523489,0.2,2.0,375,30,1,0.0,"[5627,7146,7591,7607]",4
2195,5.212066278504815,247,1490,0.1657718120805369,0.2,2.0,375,20,2,1.0,,0
