iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,1,970,-546087.342675031,0,0,970.0,970,970
1,49,970,-521311.48867540265,168,48,19.79591836734694,802,1
2,86,970,-512627.85492311395,179,42,11.279069767441861,772,1
3,91,970,-508480.576969623,184,27,10.659340659340659,755,1
4,96,970,-505167.29799015744,189,30,10.104166666666666,735,1
5,92,970,-502594.5988481685,188,21,10.543478260869565,713,1
6,90,970,-500879.6510837818,188,17,10.777777777777779,705,1
7,92,970,-499613.9782219397,204,20,10.543478260869565,682,1
8,95,970,-498796.00256254146,203,24,10.210526315789474,677,1
9,100,970,-496721.9021425484,212,27,9.7,669,1
10,98,970,-496338.0618249237,205,21,9.89795918367347,655,1
11,99,970,-495106.11745582795,223,16,9.797979797979798,629,1
12,108,970,-493240.0051805985,240,25,8.981481481481481,621,1
13,105,970,-492420.3733070542,233,24,9.238095238095237,612,1
14,106,970,-492172.49086764513,258,23,9.150943396226415,592,1
15,108,970,-491867.11049068975,261,26,8.981481481481481,588,1
16,102,970,-491415.155776161,255,26,9.509803921568627,565,1
17,106,970,-489172.8631941859,253,22,9.150943396226415,543,1
18,97,970,-489891.47060818045,269,19,10.0,529,1
19,107,970,-489652.9396133422,272,26,9.065420560747663,520,1
20,102,970,-488490.0275943208,275,16,9.509803921568627,504,1
21,103,970,-488355.8349040741,291,23,9.41747572815534,487,1
22,111,970,-487413.3096337796,315,24,8.73873873873874,477,1
23,99,970,-488120.4116064297,294,13,9.797979797979798,480,1
24,105,970,-487689.7571657767,293,25,9.238095238095237,476,1
25,108,970,-487146.5471229697,303,22,8.981481481481481,448,1
26,109,970,-486091.5744458182,321,19,8.899082568807339,450,1
27,106,970,-486452.6746638186,315,17,9.150943396226415,452,1
28,110,970,-485519.94167584454,313,25,8.818181818181818,441,1
29,111,970,-484490.55390202487,317,20,8.73873873873874,427,1
30,114,970,-485542.35853880073,318,24,8.508771929824562,424,1
31,110,970,-485281.34212042793,309,18,8.818181818181818,415,1
32,112,970,-484308.01390562474,319,24,8.660714285714286,412,1
33,112,970,-484042.5546008349,334,26,8.660714285714286,401,1
34,115,970,-483632.3305154194,325,19,8.434782608695652,396,1
35,119,970,-483251.46102222527,334,23,8.15126050420168,387,1
36,122,970,-482769.227001685,317,24,7.950819672131147,390,1
37,116,970,-482801.9684712001,317,21,8.362068965517242,387,1
38,111,970,-482417.0449187934,312,21,8.73873873873874,384,1
39,110,970,-481560.1615278976,316,15,8.818181818181818,384,1
40,110,970,-482025.78240472946,312,18,8.818181818181818,382,1
41,115,970,-481423.24709174846,324,18,8.434782608695652,375,1
42,119,970,-480623.7376069642,319,27,8.15126050420168,362,1
43,123,970,-479597.426235839,316,23,7.8861788617886175,366,1
44,119,970,-480177.9445392722,321,19,8.15126050420168,366,1
45,104,970,-481010.22432480246,300,13,9.326923076923077,369,1
46,114,970,-479064.1019149601,308,22,8.508771929824562,357,1
47,120,970,-479523.9601887722,300,23,8.083333333333334,355,1
48,123,970,-479487.23354213615,284,18,7.8861788617886175,343,1
49,115,970,-478767.36475515005,296,16,8.434782608695652,341,1
50,121,970,-478759.27751315327,291,24,8.016528925619834,343,1
51,119,970,-478775.31572534586,287,20,8.15126050420168,344,1
52,114,970,-478566.6159118381,314,15,8.508771929824562,338,1
53,119,970,-477126.2927993354,305,21,8.15126050420168,332,1
54,117,970,-476672.25761040056,286,21,8.290598290598291,326,1
55,117,970,-477939.278210401,294,19,8.290598290598291,333,1
56,120,970,-476655.5305205199,300,22,8.083333333333334,323,1
57,116,970,-477344.95987517934,276,20,8.362068965517242,331,1
58,111,970,-476513.47832800116,267,17,8.73873873873874,326,1
59,114,970,-476676.1442545277,297,20,8.508771929824562,322,1
60,123,970,-476823.90589397826,284,27,7.8861788617886175,328,1
61,115,970,-476426.27807385894,287,20,8.434782608695652,320,1
62,119,970,-475923.71911382227,295,20,8.15126050420168,317,1
63,123,970,-475221.5817268361,299,23,7.8861788617886175,307,1
64,127,970,-476041.94379173894,303,22,7.637795275590551,316,1
65,127,970,-476057.8936882443,298,25,7.637795275590551,313,1
66,120,970,-475076.1619387791,296,23,8.083333333333334,304,1
67,122,970,-476051.32974885503,296,24,7.950819672131147,306,1
68,113,970,-475968.29345700704,296,16,8.584070796460177,300,1
69,112,970,-476090.60803517356,298,20,8.660714285714286,310,1
70,107,970,-475864.01991169376,266,10,9.065420560747663,305,1
71,125,970,-474053.11872434453,278,32,7.76,297,1
72,125,970,-474524.25857883313,303,21,7.76,294,1
73,115,970,-473671.07432555326,284,20,8.434782608695652,294,1
74,117,970,-475050.56420746306,287,20,8.290598290598291,295,1
75,124,970,-473824.01003402163,281,29,7.82258064516129,286,1
76,121,970,-473972.39053367416,291,22,8.016528925619834,290,1
77,123,970,-474575.36664153676,302,25,7.8861788617886175,289,1
78,118,970,-474443.417202095,276,18,8.220338983050848,284,1
79,124,970,-473998.0629874821,290,24,7.82258064516129,290,1
80,124,970,-474792.1151287648,297,18,7.82258064516129,276,1
81,123,970,-474017.39936755574,310,20,7.8861788617886175,284,1
82,121,970,-473214.5697595176,304,21,8.016528925619834,275,1
83,125,970,-474117.28948517464,288,22,7.76,275,1
84,112,970,-472817.10065722873,302,18,8.660714285714286,266,1
85,121,970,-473347.1333911585,288,24,8.016528925619834,270,1
86,117,970,-472682.80457180465,286,22,8.290598290598291,262,1
87,111,970,-472829.43942208786,285,10,8.73873873873874,273,1
88,121,970,-470779.8837964378,273,29,8.016528925619834,264,1
89,125,970,-471781.756640428,291,22,7.76,262,1
90,122,970,-471643.3358210125,285,18,7.950819672131147,260,1
91,117,970,-471785.4180850622,293,13,8.290598290598291,272,1
92,126,970,-470194.1244552153,283,23,7.698412698412699,255,1
93,123,970,-471682.43566428416,296,21,7.8861788617886175,267,1
94,121,970,-471529.1390143934,289,20,8.016528925619834,259,1
95,124,970,-471339.07572136464,293,17,7.82258064516129,262,1
96,129,970,-472216.9620248712,287,23,7.51937984496124,260,1
97,118,970,-472134.9657956631,295,23,8.220338983050848,255,1
98,117,970,-471252.3120940096,292,19,8.290598290598291,243,1
99,125,970,-471672.2759763972,288,23,7.76,244,1
100,123,970,-471553.8762791946,291,21,7.8861788617886175,236,1
101,124,970,-471428.2549120041,290,22,7.82258064516129,221,1
102,125,970,-470771.26526196906,306,19,7.76,230,1
103,124,970,-471752.1244414522,300,23,7.82258064516129,232,1
104,128,970,-470808.7412403415,301,23,7.578125,231,1
105,129,970,-470690.50759857206,279,25,7.51937984496124,227,1
106,127,970,-469927.41562332475,302,22,7.637795275590551,228,1
107,125,970,-470372.0547850418,304,18,7.76,225,1
108,119,970,-470747.57292544964,299,15,8.15126050420168,223,1
109,122,970,-470282.1913658591,278,22,7.950819672131147,226,1
110,120,970,-470376.61986835994,314,17,8.083333333333334,216,1
111,119,970,-470868.2344863697,310,13,8.15126050420168,222,1
112,120,970,-471013.213607579,315,15,8.083333333333334,216,1
113,127,970,-469907.8295849537,319,20,7.637795275590551,217,1
114,122,970,-470115.71497367584,314,19,7.950819672131147,212,1
115,122,970,-469110.83333440596,307,17,7.950819672131147,206,1
116,126,970,-467824.58958832914,307,20,7.698412698412699,211,1
117,121,970,-469050.8552795176,298,17,8.016528925619834,208,1
118,125,970,-469274.1045564468,305,20,7.76,209,1
119,116,970,-469558.33944493515,291,14,8.362068965517242,214,1
120,124,970,-468148.3965935742,288,21,7.82258064516129,213,1
121,123,970,-467517.9050339051,302,20,7.8861788617886175,208,1
122,123,970,-467938.36425665015,275,21,7.8861788617886175,212,1
123,123,970,-467994.787560954,273,19,7.8861788617886175,209,1
124,124,970,-468145.2947437266,277,18,7.82258064516129,205,1
125,120,970,-467797.2466550547,272,17,8.083333333333334,197,1
126,117,970,-468833.7656119371,279,16,8.290598290598291,194,1
127,122,970,-467877.2459596572,280,19,7.950819672131147,185,1
128,125,970,-467735.48111134424,291,19,7.76,186,1
129,128,970,-466815.96444831125,279,24,7.578125,188,1
130,126,970,-467045.0927653459,296,22,7.698412698412699,181,1
131,120,970,-466899.99969161174,292,21,8.083333333333334,182,1
132,114,970,-467384.4288855204,278,14,8.508771929824562,178,1
133,119,970,-467192.4354126624,291,24,8.15126050420168,174,1
134,125,970,-466294.2047161254,294,22,7.76,163,1
135,119,970,-467116.1765110296,305,21,8.15126050420168,172,1
136,119,970,-466706.32617039577,299,15,8.15126050420168,173,1
137,119,970,-466316.45650251163,306,18,8.15126050420168,165,1
138,125,970,-467302.9450345536,297,19,7.76,166,1
139,127,970,-466600.49819255184,301,21,7.637795275590551,164,1
