gamma,experiment_type,run_id,parent_id,parent_layer,child_id,child_layer,layer_transition,js_distance,parent_doc_count,child_doc_count
0.01,single,1,2437.0,2.0,6655.0,3.0,2->3,0.3660338683342755,7.0,2.0
0.01,single,1,4887.0,2.0,6656.0,3.0,2->3,0.4200106352398256,8.0,1.0
0.01,single,1,233.0,2.0,6657.0,3.0,2->3,0.5830702175407918,33.0,1.0
0.01,single,1,6642.0,2.0,6658.0,3.0,2->3,0.4600660743632557,5.0,2.0
0.01,single,1,0.0,0.0,6659.0,1.0,0->1,0.6075085671898577,970.0,2.0
0.01,single,1,6659.0,1.0,6660.0,2.0,1->2,0.1183132168933631,2.0,2.0
0.01,single,1,6660.0,2.0,6661.0,3.0,2->3,0.3437252720543515,2.0,2.0
0.01,single,1,6472.0,2.0,6662.0,3.0,2->3,0.4116825333292538,7.0,2.0
0.01,single,1,2234.0,2.0,6663.0,3.0,2->3,0.4789615061632473,20.0,1.0
0.01,single,1,6355.0,2.0,6664.0,3.0,2->3,0.3931047007735851,5.0,1.0
0.01,single,1,3820.0,2.0,6665.0,3.0,2->3,0.5022956215937848,11.0,2.0
0.01,single,1,3258.0,2.0,6666.0,3.0,2->3,0.4343508857151929,4.0,1.0
0.01,single,1,5551.0,2.0,6667.0,3.0,2->3,0.3726304845994125,10.0,1.0
0.01,single,1,1811.0,2.0,6668.0,3.0,2->3,0.5125241764324483,11.0,2.0
0.01,single,1,6472.0,2.0,6669.0,3.0,2->3,0.3309652905303268,7.0,2.0
0.01,single,1,390.0,2.0,6670.0,3.0,2->3,0.4958661129499861,19.0,1.0
0.01,single,1,527.0,2.0,6671.0,3.0,2->3,0.5509415090979951,28.0,1.0
0.01,single,1,4897.0,2.0,6672.0,3.0,2->3,0.4560521180267189,6.0,1.0
0.01,single,1,5974.0,2.0,6673.0,3.0,2->3,0.3901584452021859,7.0,1.0
0.01,single,1,874.0,2.0,6674.0,3.0,2->3,0.5551149112560221,25.0,1.0
0.01,single,1,74.0,1.0,6675.0,2.0,1->2,0.2382447294733244,7.0,1.0
0.01,single,1,6675.0,2.0,6676.0,3.0,2->3,0.3291218156900397,1.0,1.0
0.01,single,2,0.0,0.0,1.0,1.0,0->1,0.4693686172297442,970.0,722.0
0.01,single,2,1.0,1.0,2.0,2.0,1->2,0.6433175915269183,722.0,336.0
0.01,single,2,2.0,2.0,3.0,3.0,2->3,0.6894170319093095,336.0,90.0
0.01,single,2,0.0,0.0,4.0,1.0,0->1,0.626627702488675,970.0,21.0
0.01,single,2,0.0,0.0,12.0,1.0,0->1,0.6200286885274687,970.0,40.0
0.01,single,2,1.0,1.0,26.0,2.0,1->2,0.6388201912198581,722.0,25.0
0.01,single,2,1.0,1.0,29.0,2.0,1->2,0.6524148930971296,722.0,18.0
0.01,single,2,2.0,2.0,56.0,3.0,2->3,0.6412832366363443,336.0,15.0
0.01,single,2,1.0,1.0,59.0,2.0,1->2,0.6564576371053439,722.0,24.0
0.01,single,2,0.0,0.0,71.0,1.0,0->1,0.6264103016442162,970.0,20.0
0.01,single,2,2.0,2.0,85.0,3.0,2->3,0.6353615531903473,336.0,13.0
0.01,single,2,2.0,2.0,111.0,3.0,2->3,0.6640386452673708,336.0,11.0
0.01,single,2,0.0,0.0,139.0,1.0,0->1,0.6338139589370698,970.0,5.0
0.01,single,2,1.0,1.0,176.0,2.0,1->2,0.6308382551446396,722.0,6.0
0.01,single,2,1.0,1.0,182.0,2.0,1->2,0.6446983325691352,722.0,22.0
0.01,single,2,0.0,0.0,198.0,1.0,0->1,0.6050131581196436,970.0,6.0
0.01,single,2,29.0,2.0,229.0,3.0,2->3,0.5996592879536451,18.0,13.0
0.01,single,2,1.0,1.0,236.0,2.0,1->2,0.6368591634513672,722.0,14.0
0.01,single,2,1.0,1.0,292.0,2.0,1->2,0.6391857384857232,722.0,15.0
0.01,single,2,1.0,1.0,415.0,2.0,1->2,0.6654491296640049,722.0,26.0
0.01,single,2,71.0,1.0,488.0,2.0,1->2,0.3608474674059813,20.0,5.0
0.01,single,2,488.0,2.0,540.0,3.0,2->3,0.4760062107907806,5.0,5.0
0.01,single,2,0.0,0.0,622.0,1.0,0->1,0.6436152458088892,970.0,23.0
0.01,single,2,292.0,2.0,660.0,3.0,2->3,0.5323555117318504,15.0,6.0
0.01,single,2,2.0,2.0,706.0,3.0,2->3,0.6729549493300445,336.0,11.0
0.01,single,2,71.0,1.0,731.0,2.0,1->2,0.4942706432106952,20.0,11.0
0.01,single,2,2.0,2.0,746.0,3.0,2->3,0.6789973970430707,336.0,23.0
0.01,single,2,2.0,2.0,844.0,3.0,2->3,0.6748786176799669,336.0,14.0
0.01,single,2,415.0,2.0,877.0,3.0,2->3,0.6074073553588378,26.0,14.0
0.01,single,2,2.0,2.0,981.0,3.0,2->3,0.6917244154620446,336.0,18.0
0.01,single,2,0.0,0.0,989.0,1.0,0->1,0.6232461256650577,970.0,13.0
0.01,single,2,2.0,2.0,1106.0,3.0,2->3,0.6468118877220557,336.0,10.0
0.01,single,2,182.0,2.0,1123.0,3.0,2->3,0.5448112858320285,22.0,6.0
0.01,single,2,1.0,1.0,1267.0,2.0,1->2,0.6247696183935327,722.0,10.0
0.01,single,2,0.0,0.0,1287.0,1.0,0->1,0.6217246687233661,970.0,6.0
0.01,single,2,2.0,2.0,1344.0,3.0,2->3,0.6724989457295484,336.0,9.0
0.01,single,2,1.0,1.0,1419.0,2.0,1->2,0.6663682376648552,722.0,19.0
0.01,single,2,2.0,2.0,1440.0,3.0,2->3,0.6542496374886327,336.0,11.0
0.01,single,2,0.0,0.0,1464.0,1.0,0->1,0.6286347022630435,970.0,14.0
0.01,single,2,2.0,2.0,1510.0,3.0,2->3,0.6489461967362007,336.0,3.0
0.01,single,2,4.0,1.0,1594.0,2.0,1->2,0.4832527054332196,21.0,11.0
0.01,single,2,236.0,2.0,1696.0,3.0,2->3,0.559381560647124,14.0,12.0
0.01,single,2,59.0,2.0,1722.0,3.0,2->3,0.5782899447219539,24.0,6.0
0.01,single,2,0.0,0.0,1831.0,1.0,0->1,0.6540438956170199,970.0,24.0
0.01,single,2,1.0,1.0,1873.0,2.0,1->2,0.6177429433706724,722.0,11.0
0.01,single,2,1464.0,1.0,1884.0,2.0,1->2,0.5052993285471888,14.0,14.0
0.01,single,2,26.0,2.0,1899.0,3.0,2->3,0.5800344301669109,25.0,19.0
0.01,single,2,2.0,2.0,2060.0,3.0,2->3,0.6862039401964998,336.0,12.0
0.01,single,2,1.0,1.0,2206.0,2.0,1->2,0.6189670130292781,722.0,10.0
0.01,single,2,2.0,2.0,2340.0,3.0,2->3,0.6627457659392996,336.0,19.0
0.01,single,2,2.0,2.0,2516.0,3.0,2->3,0.6348486969477514,336.0,4.0
0.01,single,2,1.0,1.0,2528.0,2.0,1->2,0.6155905424272877,722.0,14.0
0.01,single,2,2.0,2.0,2559.0,3.0,2->3,0.6777411166114824,336.0,16.0
0.01,single,2,2.0,2.0,2813.0,3.0,2->3,0.6183596536399152,336.0,5.0
0.01,single,2,1.0,1.0,2863.0,2.0,1->2,0.6181521062258514,722.0,14.0
0.01,single,2,12.0,1.0,3056.0,2.0,1->2,0.5594285071244532,40.0,4.0
0.01,single,2,1.0,1.0,3297.0,2.0,1->2,0.6205189977578279,722.0,17.0
0.01,single,2,415.0,2.0,3361.0,3.0,2->3,0.5586143171571658,26.0,7.0
0.01,single,2,2.0,2.0,3371.0,3.0,2->3,0.6187753660097441,336.0,3.0
0.01,single,2,3297.0,2.0,3424.0,3.0,2->3,0.529096722303762,17.0,6.0
0.01,single,2,1287.0,1.0,3560.0,2.0,1->2,0.4636796459232212,6.0,6.0
0.01,single,2,2.0,2.0,3562.0,3.0,2->3,0.6640345589559822,336.0,13.0
0.01,single,2,1.0,1.0,3704.0,2.0,1->2,0.6319227515698809,722.0,19.0
0.01,single,2,182.0,2.0,3765.0,3.0,2->3,0.4895259030880135,22.0,6.0
0.01,single,2,12.0,1.0,3778.0,2.0,1->2,0.5970472778704198,40.0,9.0
0.01,single,2,1419.0,2.0,3831.0,3.0,2->3,0.5460409083312483,19.0,7.0
0.01,single,2,622.0,1.0,3845.0,2.0,1->2,0.5507809421092796,23.0,4.0
0.01,single,2,2863.0,2.0,3998.0,3.0,2->3,0.5068926147182335,14.0,8.0
0.01,single,2,1.0,1.0,4196.0,2.0,1->2,0.6292134240072137,722.0,15.0
0.01,single,2,1.0,1.0,4235.0,2.0,1->2,0.6410651240883688,722.0,21.0
0.01,single,2,4235.0,2.0,4236.0,3.0,2->3,0.5645695717497543,21.0,9.0
0.01,single,2,0.0,0.0,4266.0,1.0,0->1,0.6182179318370938,970.0,16.0
0.01,single,2,4266.0,1.0,4273.0,2.0,1->2,0.4943511484316545,16.0,16.0
0.01,single,2,4273.0,2.0,4274.0,3.0,2->3,0.4737816119544645,16.0,5.0
0.01,single,2,59.0,2.0,4403.0,3.0,2->3,0.5831555719156446,24.0,8.0
0.01,single,2,2.0,2.0,4558.0,3.0,2->3,0.6552342129152369,336.0,5.0
0.01,single,2,0.0,0.0,4561.0,1.0,0->1,0.639928047862618,970.0,8.0
0.01,single,2,3297.0,2.0,4587.0,3.0,2->3,0.5294680927738564,17.0,11.0
0.01,single,2,26.0,2.0,4625.0,3.0,2->3,0.5036953819070458,25.0,6.0
0.01,single,2,4.0,1.0,4656.0,2.0,1->2,0.5048737069726321,21.0,5.0
0.01,single,2,4196.0,2.0,4721.0,3.0,2->3,0.5461890464480957,15.0,11.0
0.01,single,2,59.0,2.0,4781.0,3.0,2->3,0.5537746436991647,24.0,10.0
0.01,single,2,12.0,1.0,4944.0,2.0,1->2,0.5618417137959021,40.0,7.0
0.01,single,2,2863.0,2.0,5010.0,3.0,2->3,0.4665167683704859,14.0,3.0
0.01,single,2,2.0,2.0,5024.0,3.0,2->3,0.6433720993830242,336.0,9.0
0.01,single,2,1.0,1.0,5152.0,2.0,1->2,0.6357111623568393,722.0,12.0
0.01,single,2,5152.0,2.0,5153.0,3.0,2->3,0.5250800371296231,12.0,8.0
0.01,single,2,1.0,1.0,5379.0,2.0,1->2,0.5947129866616995,722.0,6.0
0.01,single,2,176.0,2.0,5715.0,3.0,2->3,0.4567205036858399,6.0,3.0
0.01,single,2,0.0,0.0,5760.0,1.0,0->1,0.6033176887146333,970.0,4.0
0.01,single,2,0.0,0.0,5828.0,1.0,0->1,0.6289524338381172,970.0,13.0
0.01,single,2,1831.0,1.0,5974.0,2.0,1->2,0.4937978701093563,24.0,20.0
0.01,single,2,1.0,1.0,5981.0,2.0,1->2,0.6042062056191051,722.0,5.0
0.01,single,2,4235.0,2.0,6022.0,3.0,2->3,0.5636587725013629,21.0,9.0
0.01,single,2,4656.0,2.0,6058.0,3.0,2->3,0.4664197112205214,5.0,5.0
0.01,single,2,1.0,1.0,6097.0,2.0,1->2,0.6339548278774538,722.0,6.0
0.01,single,2,4273.0,2.0,6099.0,3.0,2->3,0.5845886043277367,16.0,4.0
0.01,single,2,5974.0,2.0,6137.0,3.0,2->3,0.4832497167244913,20.0,10.0
0.01,single,2,6097.0,2.0,6158.0,3.0,2->3,0.523788871468227,6.0,4.0
0.01,single,2,3704.0,2.0,6161.0,3.0,2->3,0.5089396282841251,19.0,7.0
0.01,single,2,4561.0,1.0,6185.0,2.0,1->2,0.4008502499165443,8.0,8.0
0.01,single,2,6185.0,2.0,6186.0,3.0,2->3,0.4396553472141973,8.0,4.0
0.01,single,2,2206.0,2.0,6190.0,3.0,2->3,0.4587064688279115,10.0,6.0
0.01,single,2,1267.0,2.0,6287.0,3.0,2->3,0.4952571980822561,10.0,7.0
0.01,single,2,12.0,1.0,6291.0,2.0,1->2,0.5809840272001314,40.0,8.0
0.01,single,2,139.0,1.0,6323.0,2.0,1->2,0.421684240912391,5.0,5.0
0.01,single,2,1419.0,2.0,6332.0,3.0,2->3,0.4402247601472173,19.0,1.0
0.01,single,2,6323.0,2.0,6350.0,3.0,2->3,0.3796828102625536,5.0,5.0
0.01,single,2,198.0,1.0,6387.0,2.0,1->2,0.2148959997157815,6.0,6.0
0.01,single,2,6291.0,2.0,6452.0,3.0,2->3,0.4922977130785308,8.0,6.0
0.01,single,2,1.0,1.0,6459.0,2.0,1->2,0.6064943569045068,722.0,13.0
0.01,single,2,1.0,1.0,6461.0,2.0,1->2,0.6316949966938851,722.0,10.0
0.01,single,2,5981.0,2.0,6577.0,3.0,2->3,0.4199825313080778,5.0,4.0
0.01,single,2,1419.0,2.0,6582.0,3.0,2->3,0.519120699574554,19.0,4.0
0.01,single,2,2528.0,2.0,6602.0,3.0,2->3,0.4698891803555159,14.0,4.0
0.01,single,2,2.0,2.0,6622.0,3.0,2->3,0.6603605789824805,336.0,10.0
0.01,single,2,12.0,1.0,6673.0,2.0,1->2,0.542034908859896,40.0,3.0
0.01,single,2,4196.0,2.0,6730.0,3.0,2->3,0.492454112454519,15.0,4.0
0.01,single,2,1.0,1.0,6732.0,2.0,1->2,0.5898136824429585,722.0,6.0
0.01,single,2,6732.0,2.0,6733.0,3.0,2->3,0.3968631139334647,6.0,3.0
0.01,single,2,2528.0,2.0,6765.0,3.0,2->3,0.5774813548921751,14.0,8.0
0.01,single,2,1594.0,2.0,6777.0,3.0,2->3,0.4903379285906507,11.0,8.0
0.01,single,2,1831.0,1.0,6780.0,2.0,1->2,0.4672207758722234,24.0,4.0
0.01,single,2,1.0,1.0,6895.0,2.0,1->2,0.6159844777144233,722.0,9.0
0.01,single,2,3704.0,2.0,6935.0,3.0,2->3,0.4994723756411256,19.0,5.0
0.01,single,2,0.0,0.0,6948.0,1.0,0->1,0.6211052565580235,970.0,10.0
0.01,single,2,4235.0,2.0,6969.0,3.0,2->3,0.4887313191510274,21.0,3.0
0.01,single,2,182.0,2.0,7003.0,3.0,2->3,0.4804148939097654,22.0,3.0
0.01,single,2,6459.0,2.0,7011.0,3.0,2->3,0.4820466033096882,13.0,5.0
0.01,single,2,1873.0,2.0,7045.0,3.0,2->3,0.4660408142820679,11.0,7.0
0.01,single,2,6459.0,2.0,7046.0,3.0,2->3,0.4043169042565962,13.0,3.0
0.01,single,2,12.0,1.0,7068.0,2.0,1->2,0.5043038856732838,40.0,5.0
0.01,single,2,3560.0,2.0,7122.0,3.0,2->3,0.4496625767081124,6.0,6.0
0.01,single,2,6895.0,2.0,7143.0,3.0,2->3,0.526248353383379,9.0,9.0
0.01,single,2,6673.0,2.0,7160.0,3.0,2->3,0.2696347349459735,3.0,1.0
0.01,single,2,4.0,1.0,7161.0,2.0,1->2,0.3941855895204122,21.0,5.0
0.01,single,2,3056.0,2.0,7186.0,3.0,2->3,0.4366544127676899,4.0,4.0
0.01,single,2,5379.0,2.0,7231.0,3.0,2->3,0.4028151510136307,6.0,4.0
0.01,single,2,1.0,1.0,7244.0,2.0,1->2,0.6199631515648332,722.0,11.0
0.01,single,2,5152.0,2.0,7303.0,3.0,2->3,0.4939543688057969,12.0,4.0
0.01,single,2,6461.0,2.0,7304.0,3.0,2->3,0.5186660584183337,10.0,10.0
0.01,single,2,7244.0,2.0,7316.0,3.0,2->3,0.4406220009782708,11.0,7.0
0.01,single,2,4944.0,2.0,7362.0,3.0,2->3,0.4484633359153072,7.0,7.0
0.01,single,2,731.0,2.0,7389.0,3.0,2->3,0.5195972282639708,11.0,5.0
0.01,single,2,12.0,1.0,7394.0,2.0,1->2,0.5185334094848092,40.0,4.0
0.01,single,2,3778.0,2.0,7405.0,3.0,2->3,0.5440061737018523,9.0,6.0
0.01,single,2,1884.0,2.0,7425.0,3.0,2->3,0.5610726239011032,14.0,7.0
0.01,single,2,622.0,1.0,7427.0,2.0,1->2,0.511864702801449,23.0,7.0
0.01,single,2,7427.0,2.0,7428.0,3.0,2->3,0.3382734876126063,7.0,4.0
0.01,single,2,5828.0,1.0,7440.0,2.0,1->2,0.4281113326694282,13.0,8.0
0.01,single,2,7440.0,2.0,7442.0,3.0,2->3,0.4733790741209662,8.0,5.0
0.01,single,2,989.0,1.0,7481.0,2.0,1->2,0.3673208283574886,13.0,8.0
0.01,single,2,7481.0,2.0,7482.0,3.0,2->3,0.4198386141490882,8.0,4.0
0.01,single,2,3845.0,2.0,7503.0,3.0,2->3,0.3923366161487026,4.0,4.0
0.01,single,2,292.0,2.0,7526.0,3.0,2->3,0.5023106425814245,15.0,3.0
0.01,single,2,6387.0,2.0,7531.0,3.0,2->3,0.4195758954985408,6.0,4.0
0.01,single,2,6780.0,2.0,7532.0,3.0,2->3,0.3483228326187439,4.0,3.0
0.01,single,2,0.0,0.0,7536.0,1.0,0->1,0.6151162774776411,970.0,8.0
0.01,single,2,7536.0,1.0,7537.0,2.0,1->2,0.3215781214494554,8.0,3.0
0.01,single,2,7537.0,2.0,7538.0,3.0,2->3,0.3397825547089177,3.0,3.0
0.01,single,2,1884.0,2.0,7553.0,3.0,2->3,0.5310599086516463,14.0,5.0
0.01,single,2,0.0,0.0,7564.0,1.0,0->1,0.6269806142543121,970.0,6.0
0.01,single,2,7564.0,1.0,7565.0,2.0,1->2,0.3515341539749119,6.0,6.0
0.01,single,2,7565.0,2.0,7566.0,3.0,2->3,0.4786807732961202,6.0,6.0
0.01,single,2,415.0,2.0,7569.0,3.0,2->3,0.5032953788591712,26.0,2.0
0.01,single,2,182.0,2.0,7576.0,3.0,2->3,0.4876803021129086,22.0,5.0
0.01,single,2,7068.0,2.0,7578.0,3.0,2->3,0.4611598280239733,5.0,5.0
0.01,single,2,71.0,1.0,7580.0,2.0,1->2,0.3173169533918413,20.0,3.0
0.01,single,2,7580.0,2.0,7581.0,3.0,2->3,0.3524551961043637,3.0,3.0
0.01,single,2,6459.0,2.0,7601.0,3.0,2->3,0.4747856047555555,13.0,5.0
0.01,single,2,292.0,2.0,7611.0,3.0,2->3,0.5123065263518335,15.0,6.0
0.01,single,2,5760.0,1.0,7619.0,2.0,1->2,0.1817656264147021,4.0,2.0
0.01,single,2,7619.0,2.0,7620.0,3.0,2->3,0.287435528064605,2.0,2.0
0.01,single,2,989.0,1.0,7666.0,2.0,1->2,0.3918470453221519,13.0,5.0
0.01,single,2,7666.0,2.0,7667.0,3.0,2->3,0.3499099685532865,5.0,4.0
0.01,single,2,1.0,1.0,7669.0,2.0,1->2,0.6223140108852298,722.0,4.0
0.01,single,2,7427.0,2.0,7671.0,3.0,2->3,0.4293243162531933,7.0,3.0
0.01,single,2,5828.0,1.0,7680.0,2.0,1->2,0.4663255109776612,13.0,2.0
0.01,single,2,7680.0,2.0,7681.0,3.0,2->3,0.3456568548066901,2.0,1.0
0.01,single,2,6291.0,2.0,7692.0,3.0,2->3,0.3984640203404444,8.0,1.0
0.01,single,2,5974.0,2.0,7695.0,3.0,2->3,0.4627568779300011,20.0,6.0
0.01,single,2,6948.0,1.0,7704.0,2.0,1->2,0.3659544788632436,10.0,3.0
0.01,single,2,7440.0,2.0,7711.0,3.0,2->3,0.416551795146494,8.0,3.0
0.01,single,2,5379.0,2.0,7734.0,3.0,2->3,0.3737934806021466,6.0,2.0
0.01,single,2,1419.0,2.0,7735.0,3.0,2->3,0.5318626205962521,19.0,7.0
0.01,single,2,236.0,2.0,7738.0,3.0,2->3,0.4776478830757787,14.0,2.0
0.01,single,2,622.0,1.0,7739.0,2.0,1->2,0.5441141047615262,23.0,9.0
0.01,single,2,7739.0,2.0,7740.0,3.0,2->3,0.4130720289313939,9.0,5.0
0.01,single,2,3704.0,2.0,7741.0,3.0,2->3,0.5052002130041214,19.0,7.0
0.01,single,2,2863.0,2.0,7750.0,3.0,2->3,0.4728617464542839,14.0,3.0
0.01,single,2,6948.0,1.0,7752.0,2.0,1->2,0.3670758177316111,10.0,7.0
0.01,single,2,1.0,1.0,7756.0,2.0,1->2,0.6263551376493733,722.0,4.0
0.01,single,2,7756.0,2.0,7757.0,3.0,2->3,0.4378629644559606,4.0,4.0
0.01,single,2,7244.0,2.0,7771.0,3.0,2->3,0.428056627272358,11.0,4.0
0.01,single,2,7704.0,2.0,7772.0,3.0,2->3,0.4069504212826318,3.0,3.0
0.01,single,2,7752.0,2.0,7777.0,3.0,2->3,0.3951953006566711,7.0,3.0
0.01,single,2,0.0,0.0,7786.0,1.0,0->1,0.6212417438559809,970.0,8.0
0.01,single,2,7786.0,1.0,7787.0,2.0,1->2,0.4992838064611589,8.0,5.0
0.01,single,2,7787.0,2.0,7788.0,3.0,2->3,0.4356898905237572,5.0,5.0
0.01,single,2,0.0,0.0,7794.0,1.0,0->1,0.605991065999263,970.0,3.0
0.01,single,2,7794.0,1.0,7795.0,2.0,1->2,0.1126419937625302,3.0,1.0
0.01,single,2,7795.0,2.0,7796.0,3.0,2->3,0.2413764684272097,1.0,1.0
0.01,single,2,2206.0,2.0,7798.0,3.0,2->3,0.4172870929319976,10.0,4.0
0.01,single,2,7161.0,2.0,7800.0,3.0,2->3,0.4001870155351792,5.0,4.0
0.01,single,2,731.0,2.0,7807.0,3.0,2->3,0.5149734191435716,11.0,3.0
0.01,single,2,7669.0,2.0,7809.0,3.0,2->3,0.3913254162259658,4.0,4.0
0.01,single,2,6387.0,2.0,7810.0,3.0,2->3,0.3489807802803036,6.0,2.0
0.01,single,2,2528.0,2.0,7820.0,3.0,2->3,0.5342920673910628,14.0,2.0
0.01,single,2,6185.0,2.0,7821.0,3.0,2->3,0.3858909973687927,8.0,4.0
0.01,single,2,7739.0,2.0,7823.0,3.0,2->3,0.5065455327529549,9.0,4.0
0.01,single,2,29.0,2.0,7824.0,3.0,2->3,0.5067655499902388,18.0,4.0
0.01,single,2,731.0,2.0,7826.0,3.0,2->3,0.4224570802194261,11.0,1.0
0.01,single,2,7536.0,1.0,7829.0,2.0,1->2,0.2864390812006175,8.0,5.0
0.01,single,2,5974.0,2.0,7832.0,3.0,2->3,0.3880358921491932,20.0,4.0
0.01,single,2,7481.0,2.0,7837.0,3.0,2->3,0.3159511573294291,8.0,4.0
0.01,single,2,182.0,2.0,7843.0,3.0,2->3,0.5293471107552904,22.0,2.0
0.01,single,2,5760.0,1.0,7844.0,2.0,1->2,0.2989526472188619,4.0,2.0
0.01,single,2,7844.0,2.0,7845.0,3.0,2->3,0.3557000378658773,2.0,2.0
0.01,single,2,1873.0,2.0,7846.0,3.0,2->3,0.4534667296048554,11.0,2.0
0.01,single,2,7829.0,2.0,7847.0,3.0,2->3,0.3865436266540683,5.0,4.0
0.01,single,2,7752.0,2.0,7850.0,3.0,2->3,0.3761565297643907,7.0,4.0
0.01,single,2,5828.0,1.0,7851.0,2.0,1->2,0.3448968369675042,13.0,1.0
0.01,single,2,7851.0,2.0,7852.0,3.0,2->3,0.3656089693384933,1.0,1.0
0.01,single,2,71.0,1.0,7855.0,2.0,1->2,0.3745276116098173,20.0,1.0
0.01,single,2,7855.0,2.0,7856.0,3.0,2->3,0.2282084402659338,1.0,1.0
0.01,single,2,1884.0,2.0,7860.0,3.0,2->3,0.4821894111389724,14.0,2.0
0.01,single,2,6732.0,2.0,7861.0,3.0,2->3,0.3398231151305553,6.0,3.0
0.01,single,2,6291.0,2.0,7863.0,3.0,2->3,0.3599720025726224,8.0,1.0
0.01,single,2,731.0,2.0,7865.0,3.0,2->3,0.4383550422633231,11.0,1.0
0.01,single,2,2.0,2.0,7866.0,3.0,2->3,0.6088027354303253,336.0,2.0
0.01,single,2,1594.0,2.0,7868.0,3.0,2->3,0.4972192801695098,11.0,2.0
0.01,single,2,7794.0,1.0,7870.0,2.0,1->2,0.263323724275819,3.0,2.0
0.01,single,2,7870.0,2.0,7871.0,3.0,2->3,0.2460633734790485,2.0,1.0
0.01,single,2,7394.0,2.0,7873.0,3.0,2->3,0.1895372437997317,4.0,3.0
0.01,single,2,2.0,2.0,7874.0,3.0,2->3,0.6447014113357117,336.0,4.0
0.01,single,2,3778.0,2.0,7875.0,3.0,2->3,0.4198812442465013,9.0,1.0
0.01,single,2,176.0,2.0,7876.0,3.0,2->3,0.4475750581419054,6.0,3.0
0.01,single,2,2.0,2.0,7878.0,3.0,2->3,0.6385970261485029,336.0,5.0
0.01,single,2,7394.0,2.0,7879.0,3.0,2->3,0.3290830920081069,4.0,1.0
0.01,single,2,6097.0,2.0,7880.0,3.0,2->3,0.4079980977351292,6.0,2.0
0.01,single,2,415.0,2.0,7881.0,3.0,2->3,0.483347205137031,26.0,3.0
0.01,single,2,29.0,2.0,7882.0,3.0,2->3,0.5195262024506214,18.0,1.0
0.01,single,2,4273.0,2.0,7883.0,3.0,2->3,0.5293412789896835,16.0,4.0
0.01,single,2,7786.0,1.0,7884.0,2.0,1->2,0.3985559787544739,8.0,3.0
0.01,single,2,7884.0,2.0,7885.0,3.0,2->3,0.3033562052759195,3.0,3.0
0.01,single,2,7161.0,2.0,7886.0,3.0,2->3,0.2671873826773002,5.0,1.0
0.01,single,2,731.0,2.0,7887.0,3.0,2->3,0.4532973336981277,11.0,1.0
0.01,single,2,7870.0,2.0,7888.0,3.0,2->3,0.3842755870807902,2.0,1.0
0.01,single,2,4273.0,2.0,7889.0,3.0,2->3,0.5368228917364354,16.0,3.0
0.01,single,2,622.0,1.0,7890.0,2.0,1->2,0.5195719842765755,23.0,1.0
0.01,single,2,7890.0,2.0,7891.0,3.0,2->3,0.330013979605854,1.0,1.0
0.01,single,2,7666.0,2.0,7892.0,3.0,2->3,0.3363789116768263,5.0,1.0
0.01,single,2,1873.0,2.0,7893.0,3.0,2->3,0.4271391889053157,11.0,2.0
0.01,single,2,622.0,1.0,7894.0,2.0,1->2,0.5715341171373717,23.0,2.0
0.01,single,2,7894.0,2.0,7895.0,3.0,2->3,0.437809946695493,2.0,2.0
0.01,single,2,7680.0,2.0,7896.0,3.0,2->3,0.3864716988830282,2.0,1.0
0.01,single,2,5981.0,2.0,7897.0,3.0,2->3,0.3475402697335717,5.0,1.0
0.01,single,2,1267.0,2.0,7898.0,3.0,2->3,0.4764726074246623,10.0,1.0
0.01,single,2,6673.0,2.0,7899.0,3.0,2->3,0.3863738284091583,3.0,2.0
0.01,single,2,1267.0,2.0,7900.0,3.0,2->3,0.4528000656377938,10.0,2.0
0.01,single,2,3778.0,2.0,7901.0,3.0,2->3,0.5060311404640733,9.0,2.0
0.01,single,2,5828.0,1.0,7902.0,2.0,1->2,0.3448968369675042,13.0,1.0
0.01,single,2,7902.0,2.0,7903.0,3.0,2->3,0.3236887971250969,1.0,1.0
0.01,single,2,5828.0,1.0,7904.0,2.0,1->2,0.3448968369675042,13.0,1.0
0.01,single,2,7904.0,2.0,7905.0,3.0,2->3,0.2683215020151548,1.0,1.0
0.01,single,2,6780.0,2.0,7906.0,3.0,2->3,0.3335518047585663,4.0,1.0
0.01,single,2,2.0,2.0,7907.0,3.0,2->3,0.5926437739976358,336.0,1.0
0.01,single,2,7829.0,2.0,7908.0,3.0,2->3,0.3898578691503949,5.0,1.0
0.01,single,2,1594.0,2.0,7909.0,3.0,2->3,0.4890765724721205,11.0,1.0
0.01,single,3,0.0,0.0,1.0,1.0,0->1,0.4549415715689711,970.0,709.0
0.01,single,3,1.0,1.0,2.0,2.0,1->2,0.5899057064593578,709.0,385.0
0.01,single,3,2.0,2.0,3.0,3.0,2->3,0.6761516975238939,385.0,115.0
0.01,single,3,2.0,2.0,4.0,3.0,2->3,0.6838712378883959,385.0,22.0
0.01,single,3,0.0,0.0,5.0,1.0,0->1,0.6177447367914205,970.0,25.0
0.01,single,3,1.0,1.0,8.0,2.0,1->2,0.6669863904698314,709.0,28.0
0.01,single,3,0.0,0.0,10.0,1.0,0->1,0.619608235962811,970.0,23.0
0.01,single,3,2.0,2.0,31.0,3.0,2->3,0.6464614500563928,385.0,9.0
0.01,single,3,2.0,2.0,37.0,3.0,2->3,0.6420756379651876,385.0,15.0
0.01,single,3,5.0,1.0,92.0,2.0,1->2,0.510594103835826,25.0,10.0
