depth,gamma,eta,alpha,layer,entropy_wavg,distinctiveness_wavg_jsd,nodes_in_layer
3,0.01,0.1,0.1,0,4.911596158563656,0.0,1
3,0.01,0.1,0.1,1,4.467160180350182,0.5984728450882945,37
3,0.01,0.1,0.1,2,4.05675021435617,0.6307631599806525,156
