node_id,renyi_entropy_corrected,nonzero_word_count,total_vocabulary_size,sparsity_ratio,eta_prior,renyi_alpha,iteration,document_count,layer,parent_id,child_ids,child_count
0,4.91998067327374,792,1490,0.5315436241610738,0.1,2.0,155,970,0,,"[1,70,81,220,22,48,309,174,767,51,505,4,1716,858,38,2015,2361,564,1379,708,865,95,978,215,3162,2621,1303,1869,74,2087,3314,3323,3338,2456,1153,3361,3404]",37
1,4.96415555978461,769,1490,0.5161073825503356,0.1,2.0,155,593,1,0.0,"[2,13,30,35,44,45,47,55,63,91,138,184,214,235,260,280,328,350,380,398,425,444,497,503,548,615,624,862,926,933,943,974,1023,1089,1255,1276,1334,1369,1419,1451,1677,1805,1893,2200,2329,2850,2879,3050,3120,3244,3292,3363,3374,3389,3426]",55
2,5.451136814426652,607,1490,0.4073825503355704,0.1,2.0,155,101,2,1.0,,0
4,4.757639235515733,139,1490,0.0932885906040268,0.1,2.0,155,17,1,0.0,"[1795,3347,3348,3356,3407,3431]",6
13,5.063368890746124,167,1490,0.1120805369127516,0.1,2.0,155,10,2,1.0,,0
22,4.944631853457352,97,1490,0.0651006711409395,0.1,2.0,155,9,1,0.0,"[385,3385,3401]",3
30,4.903499291362081,171,1490,0.1147651006711409,0.1,2.0,155,13,2,1.0,,0
35,4.876603951904919,215,1490,0.1442953020134228,0.1,2.0,155,22,2,1.0,,0
38,5.201013411991188,85,1490,0.0570469798657718,0.1,2.0,155,16,1,0.0,"[2364,2548,3280]",3
44,4.807735451647952,189,1490,0.1268456375838926,0.1,2.0,155,16,2,1.0,,0
45,5.237545453864779,68,1490,0.0456375838926174,0.1,2.0,155,6,2,1.0,,0
47,4.4740402593207405,141,1490,0.0946308724832214,0.1,2.0,155,12,2,1.0,,0
48,4.260867410899453,147,1490,0.0986577181208053,0.1,2.0,155,31,1,0.0,"[599,1764,2666,3279]",4
51,5.632852382832471,58,1490,0.0389261744966442,0.1,2.0,155,15,1,0.0,"[886,3421]",2
55,4.654157119064216,104,1490,0.0697986577181208,0.1,2.0,155,6,2,1.0,,0
63,4.399378106917347,131,1490,0.0879194630872483,0.1,2.0,155,13,2,1.0,,0
70,5.012754008261124,136,1490,0.0912751677852349,0.1,2.0,155,16,1,0.0,"[71,3413,3417,3418]",4
71,4.98790949530132,142,1490,0.0953020134228188,0.1,2.0,155,11,2,70.0,,0
74,5.216764084569133,54,1490,0.036241610738255,0.1,2.0,155,6,1,0.0,"[3303,3392,3408]",3
81,4.907019388298448,132,1490,0.0885906040268456,0.1,2.0,155,16,1,0.0,"[82,3342]",2
82,4.856364329983165,160,1490,0.1073825503355704,0.1,2.0,155,15,2,81.0,,0
91,4.215051211358976,175,1490,0.1174496644295302,0.1,2.0,155,21,2,1.0,,0
95,5.046681366656208,71,1490,0.0476510067114094,0.1,2.0,155,7,1,0.0,"[3109,3422,3425,3427]",4
138,4.829501608218277,88,1490,0.0590604026845637,0.1,2.0,155,6,2,1.0,,0
174,4.910546209486147,70,1490,0.046979865771812,0.1,2.0,155,12,1,0.0,[785],1
184,3.814298359757616,272,1490,0.1825503355704698,0.1,2.0,155,30,2,1.0,,0
214,4.807033994450654,109,1490,0.0731543624161073,0.1,2.0,155,6,2,1.0,,0
215,4.965951101847535,130,1490,0.087248322147651,0.1,2.0,155,14,1,0.0,"[3220,3360,3386]",3
220,5.143302719072904,74,1490,0.0496644295302013,0.1,2.0,155,13,1,0.0,"[382,3028]",2
235,4.724717048732367,110,1490,0.0738255033557047,0.1,2.0,155,7,2,1.0,,0
260,4.6504981966115055,175,1490,0.1174496644295302,0.1,2.0,155,16,2,1.0,,0
280,4.769095596783308,146,1490,0.097986577181208,0.1,2.0,155,7,2,1.0,,0
309,5.015224528753224,109,1490,0.0731543624161073,0.1,2.0,155,16,1,0.0,"[744,3057,3375]",3
328,4.928294405089804,184,1490,0.123489932885906,0.1,2.0,155,10,2,1.0,,0
350,4.540525335817374,146,1490,0.097986577181208,0.1,2.0,155,14,2,1.0,,0
380,4.772121632080825,228,1490,0.1530201342281879,0.1,2.0,155,16,2,1.0,,0
382,5.097896752784045,140,1490,0.0939597315436241,0.1,2.0,155,8,2,220.0,,0
385,5.105767063058514,88,1490,0.0590604026845637,0.1,2.0,155,3,2,22.0,,0
398,4.840908619310162,85,1490,0.0570469798657718,0.1,2.0,155,8,2,1.0,,0
425,4.403028237534696,156,1490,0.1046979865771812,0.1,2.0,155,15,2,1.0,,0
444,4.8020197680977805,120,1490,0.0805369127516778,0.1,2.0,155,12,2,1.0,,0
497,5.216859963637694,188,1490,0.1261744966442953,0.1,2.0,155,10,2,1.0,,0
503,5.040951108303268,80,1490,0.0536912751677852,0.1,2.0,155,5,2,1.0,,0
505,5.022814686916307,60,1490,0.0402684563758389,0.1,2.0,155,8,1,0.0,"[1586,3406,3429]",3
548,4.570804134852706,159,1490,0.1067114093959731,0.1,2.0,155,15,2,1.0,,0
564,4.329300735650802,128,1490,0.0859060402684563,0.1,2.0,155,14,1,0.0,"[2812,3026,3307,3377,3398,3415]",6
599,4.459832181561968,137,1490,0.0919463087248322,0.1,2.0,155,9,2,48.0,,0
615,4.816306687006956,188,1490,0.1261744966442953,0.1,2.0,155,17,2,1.0,,0
624,4.976540506949671,170,1490,0.1140939597315436,0.1,2.0,155,12,2,1.0,,0
708,5.148015425724007,100,1490,0.0671140939597315,0.1,2.0,155,16,1,0.0,"[2972,3236,3281,3414]",4
744,5.077353058809438,124,1490,0.0832214765100671,0.1,2.0,155,8,2,309.0,,0
767,5.274172204079498,62,1490,0.0416107382550335,0.1,2.0,155,6,1,0.0,[794],1
785,5.058030733214555,166,1490,0.1114093959731543,0.1,2.0,155,12,2,174.0,,0
794,4.639613582510759,110,1490,0.0738255033557047,0.1,2.0,155,6,2,767.0,,0
858,5.3918298552093065,67,1490,0.0449664429530201,0.1,2.0,155,13,1,0.0,"[2294,3349,3416]",3
862,4.867803251722148,155,1490,0.1040268456375839,0.1,2.0,155,14,2,1.0,,0
865,5.331256933288973,82,1490,0.0550335570469798,0.1,2.0,155,10,1,0.0,"[3063,3390]",2
886,4.702534551498457,158,1490,0.1060402684563758,0.1,2.0,155,13,2,51.0,,0
926,4.9886149875359225,107,1490,0.0718120805369127,0.1,2.0,155,5,2,1.0,,0
933,4.997557085708913,107,1490,0.0718120805369127,0.1,2.0,155,8,2,1.0,,0
943,4.462706160832709,113,1490,0.0758389261744966,0.1,2.0,155,8,2,1.0,,0
974,5.441203580874337,95,1490,0.0637583892617449,0.1,2.0,155,4,2,1.0,,0
978,5.65317127304815,40,1490,0.0268456375838926,0.1,2.0,155,13,1,0.0,"[3201,3296,3298,3357,3412]",5
1023,5.025105967715623,153,1490,0.1026845637583892,0.1,2.0,155,11,2,1.0,,0
1089,5.177916739367935,107,1490,0.0718120805369127,0.1,2.0,155,6,2,1.0,,0
1153,5.009994183822189,81,1490,0.0543624161073825,0.1,2.0,155,4,1,0.0,"[3373,3396]",2
1255,4.727395388878317,42,1490,0.0281879194630872,0.1,2.0,155,2,2,1.0,,0
1276,4.8143805889112254,94,1490,0.0630872483221476,0.1,2.0,155,7,2,1.0,,0
1303,5.279788936081959,52,1490,0.0348993288590604,0.1,2.0,155,8,1,0.0,"[3269,3388,3420]",3
1334,4.752637520041582,172,1490,0.1154362416107382,0.1,2.0,155,11,2,1.0,,0
1369,4.760020701190871,99,1490,0.0664429530201342,0.1,2.0,155,5,2,1.0,,0
