iteration,total_paths,total_documents,log_likelihood,changed_docs_count,newly_created_paths,avg_path_size,max_path_size,min_path_size
0,1,970,-546029.2719123951,0,0,970.0,970,970
1,44,970,-520386.635728912,161,43,22.045454545454547,809,1
2,73,970,-511092.1217580261,185,34,13.287671232876713,775,1
3,90,970,-503585.09231611795,189,33,10.777777777777779,743,1
4,99,970,-498794.3651070957,186,35,9.797979797979798,720,1
5,98,970,-495283.68261553574,171,28,9.89795918367347,712,1
6,97,970,-492224.7138083772,177,30,10.0,691,1
7,106,970,-490034.5524895826,178,34,9.150943396226415,680,1
8,114,970,-488766.58419454074,204,28,8.508771929824562,657,1
9,109,970,-487426.0003377821,215,29,8.899082568807339,648,1
10,109,970,-486617.80428115797,212,22,8.899082568807339,636,1
11,114,970,-483534.5040980446,226,31,8.508771929824562,617,1
12,115,970,-484390.866619456,227,26,8.434782608695652,611,1
13,120,970,-482352.49010275595,241,32,8.083333333333334,586,1
14,111,970,-481510.0879073402,243,20,8.73873873873874,572,1
15,117,970,-480777.1156392952,248,27,8.290598290598291,564,1
16,124,970,-479767.47290663474,232,23,7.82258064516129,560,1
17,122,970,-479236.0133607522,238,19,7.950819672131147,548,1
18,125,970,-478582.5298092012,255,27,7.76,532,1
19,126,970,-477361.9367915023,259,24,7.698412698412699,514,1
20,124,970,-477348.9545962518,254,18,7.82258064516129,513,1
21,128,970,-476796.1394106069,240,23,7.578125,506,1
22,128,970,-475555.5650835749,266,22,7.578125,485,1
23,126,970,-476215.29649358254,263,22,7.698412698412699,490,1
24,125,970,-474828.2405138514,255,25,7.76,468,1
25,123,970,-473412.93336690863,253,20,7.8861788617886175,451,1
26,118,970,-474786.1485177854,271,17,8.220338983050848,451,1
27,118,970,-472998.4803045501,263,18,8.220338983050848,431,1
28,123,970,-472449.3804198546,258,26,7.8861788617886175,429,1
29,126,970,-472034.9936641214,274,22,7.698412698412699,411,1
30,128,970,-470643.5655729129,286,23,7.578125,397,1
31,123,970,-471525.0787943679,302,20,7.8861788617886175,396,1
32,123,970,-470700.2579344803,297,20,7.8861788617886175,386,1
33,124,970,-471587.49043436616,287,18,7.82258064516129,380,1
34,127,970,-469721.7958374478,300,20,7.637795275590551,367,1
35,128,970,-469121.2699163006,302,25,7.578125,354,1
36,128,970,-468532.8777502813,310,20,7.578125,354,1
37,128,970,-469031.5483723653,310,19,7.578125,333,1
38,133,970,-467241.275813404,304,24,7.293233082706767,324,1
39,137,970,-467300.49052013364,307,23,7.08029197080292,324,1
40,140,970,-465073.73721098504,297,19,6.928571428571429,320,1
41,139,970,-465878.6460446417,300,24,6.9784172661870505,309,1
42,135,970,-464985.3360215527,304,22,7.185185185185185,305,1
43,134,970,-465461.8154234221,307,15,7.2388059701492535,305,1
44,126,970,-466050.08099795814,316,11,7.698412698412699,309,1
45,137,970,-464667.80199633236,311,25,7.08029197080292,300,1
46,137,970,-463602.9187900867,323,18,7.08029197080292,288,1
47,131,970,-464779.27741037623,304,15,7.404580152671755,278,1
48,133,970,-463163.9331818208,301,27,7.293233082706767,268,1
49,143,970,-461819.03313644975,301,26,6.783216783216783,262,1
50,144,970,-461646.2530121391,309,23,6.736111111111111,252,1
51,146,970,-461901.7651805597,317,22,6.6438356164383565,249,1
52,146,970,-461243.9550823747,294,18,6.6438356164383565,260,1
53,147,970,-461662.50796692737,298,23,6.598639455782313,252,1
54,145,970,-461661.3435450488,316,19,6.689655172413793,242,1
55,136,970,-461629.5614655487,311,18,7.132352941176471,245,1
56,145,970,-460627.9933169079,300,22,6.689655172413793,238,1
57,148,970,-459930.9571023123,297,25,6.554054054054054,248,1
58,138,970,-459099.19678854186,293,12,7.028985507246377,238,1
59,138,970,-460434.03759309003,303,19,7.028985507246377,234,1
60,142,970,-458770.838782401,302,17,6.830985915492958,228,1
61,142,970,-458848.411132567,286,19,6.830985915492958,228,1
62,139,970,-458983.5869683931,270,21,6.9784172661870505,226,1
63,134,970,-459694.1851242224,277,13,7.2388059701492535,215,1
64,142,970,-458679.1562068663,285,19,6.830985915492958,203,1
65,146,970,-457769.3418321378,282,27,6.6438356164383565,200,1
66,141,970,-458768.10483428003,294,19,6.879432624113475,207,1
67,149,970,-457397.8600437872,291,24,6.510067114093959,203,1
68,144,970,-458048.62214599934,291,21,6.736111111111111,202,1
69,144,970,-456573.9347199027,294,20,6.736111111111111,185,1
70,136,970,-456991.0643554959,302,16,7.132352941176471,189,1
71,140,970,-456884.4262244331,278,19,6.928571428571429,177,1
72,143,970,-456364.0521060564,285,19,6.783216783216783,179,1
73,145,970,-456768.6005030239,273,26,6.689655172413793,181,1
74,155,970,-455448.9487595572,270,31,6.258064516129032,172,1
75,153,970,-456103.7903182335,283,23,6.339869281045751,175,1
76,140,970,-455861.39704741765,273,14,6.928571428571429,169,1
77,132,970,-456558.7216546836,280,9,7.348484848484849,166,1
78,141,970,-455050.84223638265,267,23,6.879432624113475,164,1
79,139,970,-455195.28416826506,266,17,6.9784172661870505,166,1
80,134,970,-454963.9054488858,271,19,7.2388059701492535,162,1
81,137,970,-454755.3211678453,261,18,7.08029197080292,163,1
82,147,970,-454161.10981217254,263,22,6.598639455782313,168,1
83,145,970,-454801.92466488277,259,22,6.689655172413793,163,1
84,143,970,-454801.56158475386,270,21,6.783216783216783,163,1
85,139,970,-454458.7223691145,249,19,6.9784172661870505,156,1
86,149,970,-453725.96346226847,240,32,6.510067114093959,161,1
87,137,970,-454448.26943326415,247,15,7.08029197080292,160,1
88,146,970,-453846.53083718265,240,24,6.6438356164383565,154,1
89,135,970,-454108.9462909279,258,15,7.185185185185185,157,1
90,143,970,-453202.48997981957,240,23,6.783216783216783,148,1
91,147,970,-452693.41268324107,255,14,6.598639455782313,153,1
92,150,970,-452191.1804206641,254,18,6.466666666666667,147,1
93,140,970,-453989.2126049162,243,16,6.928571428571429,154,1
94,142,970,-452930.4522032137,243,19,6.830985915492958,151,1
95,145,970,-453066.8498272464,247,23,6.689655172413793,149,1
96,156,970,-452646.50330261426,248,29,6.217948717948718,143,1
97,146,970,-452679.72788527806,245,16,6.6438356164383565,150,1
98,153,970,-451598.3769025342,239,25,6.339869281045751,143,1
99,145,970,-452174.598171658,247,16,6.689655172413793,147,1
100,145,970,-452481.2003900421,240,23,6.689655172413793,141,1
101,141,970,-452176.2501048517,249,13,6.879432624113475,144,1
102,140,970,-452535.4083173898,250,19,6.928571428571429,140,1
103,141,970,-450644.5619530493,240,18,6.879432624113475,132,1
104,139,970,-451613.098771387,239,17,6.9784172661870505,126,1
105,148,970,-451431.47764312284,234,23,6.554054054054054,129,1
106,147,970,-451184.27673623885,240,24,6.598639455782313,131,1
107,151,970,-450451.4237404224,249,20,6.423841059602649,128,1
108,144,970,-450571.8320544091,246,16,6.736111111111111,129,1
109,147,970,-450602.29878125753,244,25,6.598639455782313,130,1
110,145,970,-450901.0984839515,239,24,6.689655172413793,129,1
111,145,970,-451122.67795503954,248,21,6.689655172413793,128,1
112,150,970,-450129.97506571945,238,20,6.466666666666667,120,1
113,152,970,-449843.03005905845,228,20,6.381578947368421,120,1
114,143,970,-450691.6859202183,242,19,6.783216783216783,134,1
115,147,970,-448809.9310541356,250,23,6.598639455782313,117,1
116,151,970,-449113.9015955209,239,21,6.423841059602649,118,1
117,150,970,-448366.4469895825,252,23,6.466666666666667,113,1
118,144,970,-449024.7863307954,236,20,6.736111111111111,114,1
119,157,970,-448737.0911067682,236,30,6.178343949044586,116,1
120,151,970,-448581.9620593353,247,20,6.423841059602649,111,1
121,161,970,-448038.43742970016,243,27,6.024844720496894,118,1
122,162,970,-448098.0758046797,268,22,5.987654320987654,110,1
123,153,970,-448933.50372702465,252,18,6.339869281045751,110,1
124,141,970,-449052.0696978904,228,13,6.879432624113475,108,1
125,153,970,-449117.6358087631,239,26,6.339869281045751,116,1
126,148,970,-450376.54780346324,243,15,6.554054054054054,119,1
127,150,970,-448875.6198334255,241,18,6.466666666666667,111,1
128,150,970,-448407.6619134467,240,21,6.466666666666667,110,1
129,147,970,-449192.5772978681,229,16,6.598639455782313,111,1
130,145,970,-449268.5477379555,227,11,6.689655172413793,110,1
131,147,970,-449420.8895039425,222,18,6.598639455782313,108,1
132,145,970,-448524.5825858442,219,22,6.689655172413793,112,1
133,151,970,-449354.8112859834,224,20,6.423841059602649,109,1
134,148,970,-448570.1785032935,227,18,6.554054054054054,104,1
135,152,970,-448040.62553616875,240,27,6.381578947368421,108,1
136,150,970,-448423.94218218455,247,16,6.466666666666667,103,1
137,148,970,-447842.4881161803,245,16,6.554054054054054,103,1
138,154,970,-448327.46756947873,222,22,6.298701298701299,109,1
139,147,970,-447823.16999042354,236,17,6.598639455782313,99,1
140,155,970,-447715.95212835853,245,20,6.258064516129032,94,1
141,150,970,-449228.71272797644,243,17,6.466666666666667,103,1
142,151,970,-448054.9230348757,238,15,6.423841059602649,99,1
143,151,970,-448087.8150381332,241,19,6.423841059602649,97,1
144,152,970,-447591.7966868113,239,19,6.381578947368421,100,1
145,154,970,-447565.3449965823,232,20,6.298701298701299,101,1
146,163,970,-447790.7771413166,243,27,5.950920245398773,98,1
147,157,970,-448238.3878895648,240,21,6.178343949044586,95,1
148,150,970,-448994.21670040005,249,17,6.466666666666667,102,1
149,154,970,-448238.5849489057,248,22,6.298701298701299,96,1
150,148,970,-449001.1048902023,229,18,6.554054054054054,101,1
151,146,970,-447765.6300029836,212,23,6.6438356164383565,103,1
152,142,970,-448181.52341723,222,11,6.830985915492958,99,1
153,145,970,-448058.05280663684,236,18,6.689655172413793,101,1
154,148,970,-447541.4588153271,229,21,6.554054054054054,101,1
155,156,970,-447271.0733631547,217,27,6.217948717948718,101,1
