parent_id,parent_layer,child_id,child_layer,js_distance,parent_doc_count,child_doc_count
0,0,1,1,0.4090620481920327,970,593
1,1,2,2,0.645402810169939,593,101
0,0,4,1,0.5965852906905673,970,17
1,1,13,2,0.6483451533769383,593,10
0,0,22,1,0.6363599294134893,970,9
1,1,30,2,0.6567108199923408,593,13
1,1,35,2,0.655684433979429,593,22
0,0,38,1,0.6240706620461806,970,16
1,1,44,2,0.6172335325912597,593,16
1,1,45,2,0.6161059111532264,593,6
1,1,47,2,0.6245180584847602,593,12
0,0,48,1,0.6587395087460625,970,31
0,0,51,1,0.617687146908792,970,15
1,1,55,2,0.6452530202554613,593,6
1,1,63,2,0.640233310714788,593,13
0,0,70,1,0.6155873236701319,970,16
70,1,71,2,0.592762441802315,16,11
0,0,74,1,0.6144320273525374,970,6
0,0,81,1,0.636397072603258,970,16
81,1,82,2,0.5694987076431433,16,15
1,1,91,2,0.6893188461409511,593,21
0,0,95,1,0.5973587780463082,970,7
1,1,138,2,0.6223349345645401,593,6
0,0,174,1,0.6285665890318175,970,12
1,1,184,2,0.6495481691901701,593,30
1,1,214,2,0.619847732042418,593,6
0,0,215,1,0.6418502512660009,970,14
0,0,220,1,0.6348199803087416,970,13
1,1,235,2,0.6478221412921047,593,7
1,1,260,2,0.62622805618814,593,16
1,1,280,2,0.6663543477327979,593,7
0,0,309,1,0.6247272440777752,970,16
1,1,328,2,0.63640783035814,593,10
1,1,350,2,0.664041038148448,593,14
1,1,380,2,0.6094399026244477,593,16
220,1,382,2,0.5411586675645224,13,8
22,1,385,2,0.5470656511069603,9,3
1,1,398,2,0.6308687358556107,593,8
1,1,425,2,0.5948723745929846,593,15
1,1,444,2,0.6339431183570448,593,12
1,1,497,2,0.6563729642276849,593,10
1,1,503,2,0.6245877811191116,593,5
0,0,505,1,0.6226213962656126,970,8
1,1,548,2,0.6387665127138283,593,15
0,0,564,1,0.6067799987243409,970,14
48,1,599,2,0.610548313982343,31,9
1,1,615,2,0.645307573981763,593,17
1,1,624,2,0.6448046918690228,593,12
0,0,708,1,0.6199156317458034,970,16
309,1,744,2,0.5876431460989894,16,8
0,0,767,1,0.6134631484931966,970,6
174,1,785,2,0.5595979152368591,12,12
767,1,794,2,0.538983197986004,6,6
0,0,858,1,0.6162732523979105,970,13
1,1,862,2,0.6353730746159155,593,14
0,0,865,1,0.622729587087912,970,10
51,1,886,2,0.556338222642794,15,13
1,1,926,2,0.619983011947658,593,5
1,1,933,2,0.6362569418276847,593,8
1,1,943,2,0.6420750872342773,593,8
1,1,974,2,0.6312996049059745,593,4
0,0,978,1,0.6114000658050973,970,13
