depth,gamma,eta,alpha,layer,node_id,parent_id,entropy,doc_count,unique_words,total_words,path
3,0.05,0.02,0.1,0,0,,5.139771829868809,970,1438,46520,
3,0.05,0.02,0.1,1,8509,,3.126400739103354,9,292,85,
3,0.05,0.02,0.1,1,6418,,2.79241514517898,10,257,41,
3,0.05,0.02,0.1,1,1,,4.416677750083645,412,1376,5190,
3,0.05,0.02,0.1,1,14228,,2.527466264206796,2,74,24,
3,0.05,0.02,0.1,1,17259,,2.6307814203113993,6,135,38,
3,0.05,0.02,0.1,1,2357,,2.835767623861312,8,197,112,
3,0.05,0.02,0.1,1,15750,,2.860641223737822,13,304,31,
3,0.05,0.02,0.1,1,606,,3.107881017721146,12,267,77,
3,0.05,0.02,0.1,1,3691,,3.1315338147130514,23,581,84,
3,0.05,0.02,0.1,1,14859,,2.5829570469500247,8,292,41,
3,0.05,0.02,0.1,1,12130,,3.2958368660043287,12,261,45,
3,0.05,0.02,0.1,1,17771,,2.908541749304836,6,173,61,
3,0.05,0.02,0.1,1,16005,,3.2466823367370417,4,139,56,
3,0.05,0.02,0.1,1,8908,,2.3978952727983707,3,135,11,
3,0.05,0.02,0.1,1,17938,,3.050457173243237,4,142,52,
3,0.05,0.02,0.1,1,3,,3.544695850216604,17,490,274,
3,0.05,0.02,0.1,1,983,,3.182186590415596,13,302,109,
3,0.05,0.02,0.1,1,6,,2.898276937403278,15,446,127,
3,0.05,0.02,0.1,1,1490,,3.365872848600862,12,291,106,
3,0.05,0.02,0.1,1,15262,,3.178409892306488,6,226,53,
3,0.05,0.02,0.1,1,412,,2.203910770235031,7,234,49,
3,0.05,0.02,0.1,1,2917,,3.019448800171307,14,264,64,
3,0.05,0.02,0.1,1,937,,2.838286063760509,13,275,77,
3,0.05,0.02,0.1,1,4279,,2.2417516520490195,6,197,65,
3,0.05,0.02,0.1,1,11425,,3.547064881599798,11,309,115,
3,0.05,0.02,0.1,1,137,,3.4199263667684323,13,269,64,
3,0.05,0.02,0.1,1,2190,,3.5900118654500885,12,346,208,
3,0.05,0.02,0.1,1,9365,,3.2797174841244474,16,429,120,
3,0.05,0.02,0.1,1,2320,,3.1584547653934374,22,502,170,
3,0.05,0.02,0.1,1,11957,,2.9583467852162304,6,203,67,
3,0.05,0.02,0.1,1,15795,,3.255345504649592,11,305,66,
3,0.05,0.02,0.1,1,17849,,3.131802812697189,4,155,52,
3,0.05,0.02,0.1,1,11889,,3.170479284006351,11,263,55,
3,0.05,0.02,0.1,1,26,,2.928112085879012,5,129,27,
3,0.05,0.02,0.1,1,953,,3.473747573147887,12,331,119,
3,0.05,0.02,0.1,1,16060,,3.4631887455232153,8,304,193,
3,0.05,0.02,0.1,1,13893,,2.6449920651350736,6,199,26,
3,0.05,0.02,0.1,1,19149,,2.5280155895439234,5,247,61,
3,0.05,0.02,0.1,1,16660,,2.582887058148204,6,222,15,
3,0.05,0.02,0.1,1,11113,,2.883932299650148,9,328,67,
3,0.05,0.02,0.1,1,2386,,2.9161027959493806,9,230,83,
3,0.05,0.02,0.1,1,17395,,1.6094379124341003,4,132,5,
3,0.05,0.02,0.1,1,7837,,3.1158022544460424,10,235,61,
3,0.05,0.02,0.1,1,17452,,2.79241514517898,8,228,41,
3,0.05,0.02,0.1,1,14307,,2.7524123137559102,7,219,39,
3,0.05,0.02,0.1,1,5868,,2.8042258071829638,8,199,34,
